Name: bar-n30-m4-c2-OD1.2
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 8
CapacityOD: 50
VehicleODs: 1
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4520396,2.2128935,[14, 6, 2, 35],0,117,10,16
2,41.4250776,2.2272202,[14, 6, 2, 34],0,240,10,17
3,41.364272,2.0908178,[14, 6, 2, 30],49,169,10,18
4,41.3216326,2.0964703,[7, 2, 1, 18],0,240,10,19
5,41.3783978,2.1277763,[14, 6, 2, 7],42,162,10,20
6,41.4446179,2.2398851,[7, 2, 1, 12],33,153,10,21
7,41.3544296,2.0735694,[14, 6, 2, 16],25,145,10,22
8,41.4480155,2.2171536,[7, 2, 1, 12],128,240,10,23
9,41.4623355,2.2014148,[14, 6, 2, 15],75,195,10,24
10,41.3742058,2.1417345,[14, 6, 2, 27],0,98,10,25
11,41.4184792,2.143728,[14, 6, 2, 31],81,201,10,26
12,41.4470474,2.2197586,[3, 1, 0, 8],0,113,10,27
13,41.4119643,2.1535583,[7, 2, 1, 12],53,173,10,28
14,41.4345354,2.2361466,[7, 2, 1, 9],73,193,10,29
15,41.3609936,2.0825021,[14, 6, 2, 28],4,124,10,30
16,41.4046304,2.2047496,[-14, -6, -2, -35],22,142,10,1
17,41.4251356,2.0984945,[-14, -6, -2, -34],0,240,10,2
18,41.4432,2.22515,[-14, -6, -2, -30],87,207,10,3
19,41.3991212,2.1567492,[-7, -2, -1, -18],0,240,10,4
20,41.441527,2.2275919,[-14, -6, -2, -7],73,193,10,5
21,41.3182357,2.0824932,[-7, -2, -1, -12],69,189,10,6
22,41.3906531,2.0730443,[-14, -6, -2, -16],48,168,10,7
23,41.3949328,2.12944,[-7, -2, -1, -12],158,231,10,8
24,41.3832447,2.074934,[-14, -6, -2, -15],105,224,10,9
25,41.3764913,2.085174,[-14, -6, -2, -27],20,140,10,10
26,41.3181394,2.0751992,[-14, -6, -2, -31],110,225,10,11
27,41.4076473,2.1545724,[-3, -1, 0, -8],27,147,10,12
28,41.4368711,2.234578,[-7, -2, -1, -12],78,198,10,13
29,41.4669218,2.2381001,[-7, -2, -1, -9],93,213,10,14
30,41.4496721,2.2373738,[-14, -6, -2, -28],48,168,10,15
StartID EndID StartX StartY EndX EndY StartT EndT
31,67,41.4407077,2.2267254,41.3937005,2.1506405,97,505
32,68,41.451625,2.2341474,41.4495961,2.2180694,110,470
33,69,41.4322631,2.2139613,41.4301121,2.1404225,48,474
34,70,41.4441413,2.1803301,41.4394681,2.2171632,130,460
35,71,41.4382502,2.2077829,41.4113198,2.1872084,38,461
36,72,41.4442047,2.218796,41.3825888,2.1646439,0,450
37,73,41.3773527,2.1744796,41.3601525,2.1023202,115,475
38,74,41.4298515,2.1820608,41.3849029,2.0854836,56,497
39,75,41.3857246,2.0845426,41.454215,2.2130729,36,492
40,76,41.4474967,2.2216705,41.3908214,2.1745486,104,491
41,77,41.3857728,2.091363,41.3613405,2.0847183,70,493
42,78,41.4072565,2.1217426,41.4415796,2.2192121,0,456
43,79,41.3622974,2.0931396,41.3948773,2.1903514,0,720
44,80,41.3636997,2.095824,41.4504896,2.2198529,73,520
45,81,41.4436929,2.2246727,41.4349816,2.1930256,0,720
46,82,41.3627279,2.0988052,41.3765834,2.1454686,73,499
47,83,41.3840488,2.0995541,41.4003173,2.1546363,78,507
48,84,41.4166572,2.1910521,41.386186,2.1769304,112,478
49,85,41.4573762,2.2175219,41.4615268,2.2010703,64,472
50,86,41.3819329,2.0795768,41.3238794,2.0912046,0,438
51,87,41.3550009,2.1001943,41.4292184,2.219643,107,467
52,88,41.4578645,2.0511169,41.3993734,2.1576859,0,453
53,89,41.4414417,2.2264754,41.4044977,2.1688326,128,464
54,90,41.440759,2.2378881,41.4533651,2.2357165,0,408
55,91,41.3608153,2.0761441,41.4485571,2.1827231,72,516
56,92,41.441985,2.2115016,41.4033864,2.1443981,43,475
57,93,41.4425434,2.213546,41.376977,2.1712554,59,506
58,94,41.4552567,2.2151101,41.3626952,2.0778621,85,502
59,95,41.4401388,2.2264488,41.4176378,2.1351566,114,474
60,96,41.401785,2.1156419,41.3723636,2.1601655,43,478
61,97,41.4278079,2.169431,41.4369304,2.2198839,78,501
62,98,41.4326536,2.2222507,41.3536974,2.0864987,55,520
63,99,41.3741969,2.1245221,41.4012738,2.1441641,140,440
64,100,41.4460569,2.2221081,41.4698459,2.1816529,42,468
65,101,41.4457797,2.2150333,41.3678151,2.0851413,98,482
66,102,41.411396,2.1370889,41.4394006,2.1672105,111,471
edge
0,17,13,16,14,8,17,16,17,18,6,14,18,12,16,16,11,19,17,10,17,16,19,10,17,15,16,12,15,19,16,17,17,15,18,16,18,3,14,18,18,14,12,14,16,19,14,14,12,19,16,13,22,17,16,17,18,16,19,16,12,14,15,9,18,17,12,8,18,16,17,11,6,13,15,18,8,17,18,9,18,17,6,10,7,18,16,15,10,10,17,18,11,7,17,13,3,16,15,9,21,15,17
18,0,10,21,25,19,8,24,2,5,21,14,4,15,9,20,12,21,6,17,6,25,23,17,20,19,25,15,7,7,7,6,7,7,7,6,4,16,8,22,5,18,13,19,21,6,21,18,11,4,20,22,24,6,8,21,6,5,2,6,14,11,8,21,5,3,13,18,3,10,6,12,19,22,19,2,16,20,6,14,3,8,20,17,15,4,27,8,17,14,7,7,15,20,21,12,20,7,20,16,10,19,8
14,8,0,23,22,19,7,24,8,9,18,16,8,14,5,22,7,23,6,16,7,23,25,19,22,21,24,15,5,10,7,7,8,4,10,7,7,12,10,24,8,20,15,21,23,9,23,20,9,10,22,22,26,7,6,23,7,6,9,6,16,12,3,20,8,8,15,15,9,12,5,9,15,22,21,9,13,22,6,11,8,8,17,16,12,9,24,4,16,12,8,9,16,17,23,14,16,4,22,16,12,21,11
15,21,23,0,12,9,26,8,21,21,11,13,23,16,26,4,21,17,24,15,25,10,10,12,8,6,11,15,25,23,25,25,26,22,18,20,22,16,19,10,23,8,10,3,2,24,3,8,19,22,8,6,20,25,26,6,22,21,21,25,8,17,23,9,24,22,11,13,22,13,23,18,16,4,8,21,17,5,24,20,22,21,12,15,17,20,13,22,16,16,25,17,13,16,5,12,14,23,6,13,22,3,15
14,25,21,12,0,13,25,12,25,26,12,19,26,20,24,12,19,23,25,19,25,3,17,15,15,14,4,19,23,27,24,25,25,23,24,24,25,14,24,18,26,15,16,10,12,27,12,14,21,27,15,10,26,25,24,13,25,24,26,24,14,23,22,13,26,25,18,17,26,19,24,20,17,10,15,26,17,12,25,18,26,26,13,19,16,25,3,22,19,19,25,23,17,17,13,18,14,24,10,17,28,12,22
7,20,19,11,13,0,21,13,21,20,4,12,22,11,20,11,15,15,21,9,21,13,12,6,10,9,13,10,19,22,20,21,21,17,17,18,21,9,15,12,22,8,9,10,11,23,9,8,13,21,10,9,19,21,20,12,21,20,21,20,7,15,18,3,22,21,9,7,22,12,19,11,9,8,9,21,11,11,20,13,21,17,4,9,10,20,14,18,10,10,21,16,8,9,12,11,6,18,11,8,21,10,15
17,7,7,25,24,21,0,26,7,10,20,18,5,16,5,24,11,25,4,17,4,26,26,20,24,23,26,17,4,6,3,5,3,6,12,9,6,14,12,26,6,22,17,23,25,6,25,22,11,8,24,24,28,5,5,25,8,7,7,5,18,14,5,22,6,7,17,17,7,14,7,11,18,24,23,7,15,24,6,13,6,11,19,17,14,10,26,7,17,14,4,11,18,19,25,16,19,5,24,18,14,23,13
16,22,23,7,12,11,27,0,23,22,14,15,25,18,25,5,21,18,26,17,26,11,12,13,10,8,11,16,25,25,25,27,26,23,19,22,24,15,20,13,25,11,11,5,7,26,6,10,21,23,10,7,22,27,26,4,24,23,23,26,10,18,24,12,25,24,13,15,24,15,24,19,18,7,11,23,19,8,25,19,23,22,14,17,18,22,13,24,17,18,26,18,15,18,5,13,16,25,5,15,23,7,17
17,2,9,21,25,19,8,25,0,6,21,14,3,15,9,20,11,21,6,17,7,25,23,17,21,20,26,16,7,8,8,6,8,6,7,5,4,15,8,22,4,18,13,20,21,5,21,18,11,5,20,22,24,6,8,22,5,4,4,6,15,11,7,21,5,2,13,17,3,11,5,11,18,22,19,3,16,21,5,13,3,7,20,18,14,6,26,7,17,14,7,7,15,19,21,12,19,6,21,16,10,19,9
18,5,11,20,26,18,10,24,5,0,21,13,7,14,11,19,13,20,8,17,9,24,22,16,20,19,24,15,10,8,10,9,10,8,7,7,7,16,8,21,8,17,12,19,20,9,20,17,12,5,19,21,23,9,11,21,8,7,5,9,14,11,10,20,8,6,12,17,6,10,8,12,19,21,18,5,17,20,9,15,6,8,20,17,16,1,27,9,17,14,9,6,14,21,20,11,20,9,20,15,9,18,8
5,19,17,12,12,4,20,14,20,20,0,13,20,11,19,12,13,16,19,9,19,12,14,7,12,10,12,11,18,21,18,20,20,15,17,17,19,7,13,14,20,10,9,11,12,21,10,9,11,21,11,9,20,20,19,14,19,19,21,19,8,13,17,4,21,20,10,7,21,13,18,10,6,9,11,20,9,13,19,11,21,16,2,9,8,20,14,16,9,9,20,17,8,7,13,11,4,17,12,8,20,11,15
