Name: bar-n15-m4-c2-OD1.2
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 4
CapacityOD: 50
VehicleODs: 1
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4493932,2.2198353,[14, 6, 2, 19],43,163,10,8
2,41.4487614,2.2160931,[7, 2, 1, 10],117,237,10,9
3,41.3597275,2.0909717,[7, 2, 1, 8],114,234,10,10
4,41.4480155,2.2171536,[7, 2, 1, 12],128,240,10,11
5,41.3783978,2.1277763,[14, 6, 2, 7],42,162,10,12
6,41.3328466,2.0921043,[14, 6, 2, 21],104,224,10,13
7,41.3638313,2.0926901,[14, 6, 2, 18],23,143,10,14
8,41.4477782,2.2093682,[-14, -6, -2, -19],57,177,10,1
9,41.4029761,2.1475665,[-7, -2, -1, -10],142,231,10,2
10,41.4530228,2.2052872,[-7, -2, -1, -8],144,223,10,3
11,41.3949328,2.12944,[-7, -2, -1, -12],158,231,10,4
12,41.441527,2.2275919,[-14, -6, -2, -7],73,193,10,5
13,41.3745313,2.1450922,[-14, -6, -2, -21],125,235,10,6
14,41.4026572,2.1572714,[-14, -6, -2, -18],50,170,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,33,41.4520396,2.2128935,41.4046304,2.2047496,0,426
16,34,41.3608153,2.0761441,41.4485571,2.1827231,72,516
17,35,41.3904608,2.1457467,41.4463448,2.1763859,51,480
18,36,41.3818532,2.0520024,41.4399253,2.2379168,74,521
19,37,41.44524,2.2213186,41.3734167,2.0916796,42,495
20,38,41.322348,2.0923512,41.4401413,2.1478097,89,491
21,39,41.4474967,2.2216705,41.3908214,2.1745486,104,491
22,40,41.4436929,2.2246727,41.4349816,2.1930256,0,720
23,41,41.4305053,2.2299845,41.4392121,2.1883898,123,474
24,42,41.4368981,2.2348379,41.4303138,2.1855012,127,466
25,43,41.4625923,2.2045488,41.4082703,2.1708935,101,488
26,44,41.3741969,2.1245221,41.4012738,2.1441641,140,440
27,45,41.4381564,2.219303,41.4048157,2.139768,66,501
28,46,41.4397456,2.225673,41.4676564,2.0622343,0,486
29,47,41.3282617,2.0916566,41.445594,2.223019,0,465
30,48,41.351608,2.0737941,41.3672918,2.1148142,37,454
31,49,41.388833,2.0858048,41.3914257,2.1634969,89,521
32,50,41.3941327,2.1224947,41.4459384,2.0660805,52,490
edge
0,18,17,15,17,8,16,16,16,10,17,10,17,6,11,17,17,7,19,18,15,18,19,14,15,19,9,16,16,16,15,18,10,11,18,19,16,15,19,8,17,17,16,11,9,11,20,18,12,7,19
18,0,3,22,2,20,27,22,4,16,5,18,7,22,17,3,23,19,24,7,26,5,6,9,8,7,22,6,7,28,25,23,17,12,8,9,8,20,13,17,8,8,10,13,17,15,23,6,24,16,22
16,2,0,21,1,19,26,20,3,15,3,17,6,20,16,2,21,17,22,5,25,3,5,9,7,5,20,5,6,26,23,22,16,11,7,8,8,19,12,15,7,6,8,12,16,14,22,4,22,15,21
15,23,21,0,21,10,12,5,21,14,20,12,25,13,16,21,6,12,12,25,12,24,25,23,25,21,10,23,25,13,5,12,10,21,17,17,26,7,17,17,21,19,20,16,13,12,18,24,8,15,17
17,3,2,21,0,19,26,21,3,16,4,17,7,21,17,2,22,18,23,6,26,4,5,9,7,6,21,6,6,27,24,22,16,11,7,8,8,19,12,16,7,7,9,12,16,14,23,5,23,15,21
7,22,20,10,21,0,13,11,20,8,19,6,21,4,11,20,12,6,13,22,13,22,23,19,19,21,3,19,20,13,12,12,6,15,16,16,20,8,16,11,17,18,16,11,8,8,17,22,6,8,15
12,23,22,8,22,11,0,10,21,15,22,13,22,11,17,22,11,13,14,23,5,23,24,19,20,23,10,21,21,4,8,16,12,16,20,20,21,10,21,15,23,22,22,17,14,14,22,23,9,14,20
15,23,21,4,22,10,13,0,21,14,20,12,25,12,17,21,6,13,11,25,13,24,25,24,25,22,10,23,25,13,7,11,11,22,17,17,26,6,17,17,21,19,21,17,14,13,18,24,7,15,17
16,3,2,21,2,19,26,20,0,15,3,17,6,20,15,2,21,17,22,6,25,4,6,9,7,5,20,6,7,26,23,21,16,11,6,7,8,19,11,15,7,6,7,11,15,13,22,5,22,15,21
9,17,15,14,16,7,17,14,15,0,14,5,17,9,5,15,15,5,16,18,18,18,19,16,16,16,10,16,16,18,17,15,7,11,11,11,17,12,11,7,14,13,12,6,2,2,15,18,12,4,14
17,4,3,19,3,17,25,18,3,13,0,15,7,20,15,3,19,16,20,7,25,6,7,10,8,4,19,7,7,26,21,20,14,11,5,6,9,17,10,15,6,5,7,11,14,12,20,6,21,15,19
9,18,16,11,17,4,14,11,16,6,15,0,20,7,9,16,12,5,13,20,14,19,20,18,18,17,6,18,19,14,14,12,4,14,12,12,19,10,12,10,16,14,14,9,5,5,13,19,9,7,11
17,5,5,25,6,21,26,24,7,17,7,20,0,20,17,5,25,17,26,4,25,4,4,5,4,9,22,4,3,26,25,26,20,11,11,11,4,23,16,15,9,10,10,13,18,17,26,3,24,15,25
