Name: bar-n15-m5-c2-OD0.5
Type: GPDPOD-IMC
Commodity type: 5
Compartment num: 2
CapacityHD: 100
VehicleHDs: 6
CapacityOD: 50
VehicleODs: 0
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0, 0],0,240,0,0
1,41.4487614,2.2160931,[5, 1, 2, 1, 16],117,237,10,8
2,41.3736968,2.1209403,[21, 7, 12, 5, 29],66,186,10,9
3,41.4166572,2.1910521,[10, 3, 6, 2, 19],112,232,10,10
4,41.4552567,2.2151101,[10, 3, 6, 2, 20],85,205,10,11
5,41.388833,2.0858048,[10, 3, 6, 2, 20],89,209,10,12
6,41.4623355,2.2014148,[10, 3, 6, 2, 25],75,195,10,13
7,41.4439526,2.0660729,[2, 4, 2, 1, 5],0,93,10,14
8,41.4029761,2.1475665,[-5, -1, -2, -1, -16],142,231,10,1
9,41.4077817,2.1493673,[-21, -7, -12, -5, -29],86,206,10,2
10,41.386186,2.1769304,[-10, -3, -6, -2, -19],133,234,10,3
11,41.3626952,2.0778621,[-10, -3, -6, -2, -20],117,224,10,4
12,41.3914257,2.1634969,[-10, -3, -6, -2, -20],114,233,10,5
13,41.3832447,2.074934,[-10, -3, -6, -2, -25],105,224,10,6
14,41.4510034,2.1897076,[-2, -4, -2, -1, -5],29,149,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,23,41.4582638,2.0713341,41.4065696,2.1451119,0,441
16,24,41.3833251,2.0764792,41.4322033,2.1872315,0,477
17,25,41.4441413,2.1803301,41.4394681,2.2171632,130,460
18,26,41.4567419,2.2083613,41.3853736,2.1685885,100,502
19,27,41.3995238,2.1961495,41.3857565,2.0988148,83,512
20,28,41.4446179,2.2398851,41.3182357,2.0824932,33,501
21,29,41.455319,2.2086932,41.4173957,2.2100637,0,720
22,30,41.4436929,2.2246727,41.4349816,2.1930256,0,720
edge
0,17,10,12,19,18,18,18,10,10,7,17,7,17,19,22,17,18,16,9,17,17,19,12,16,17,6,14,16,13,17
16,0,20,11,3,22,5,20,15,14,14,21,15,20,7,23,21,7,4,12,8,3,5,15,10,4,16,18,25,8,7
9,21,0,14,21,12,20,16,10,10,12,11,9,9,19,19,9,17,19,15,23,20,24,11,18,21,10,8,14,17,19
14,10,15,0,11,20,10,19,9,7,10,20,8,19,9,22,19,8,9,8,12,10,13,8,5,9,10,17,23,6,6
19,3,21,12,0,23,6,22,16,16,16,22,17,22,9,25,22,8,4,15,8,4,6,16,11,7,19,19,26,10,9
16,22,10,20,22,0,22,17,15,14,18,10,15,4,20,21,4,19,20,21,28,21,26,15,22,24,16,6,15,23,22
18,5,19,12,5,21,0,20,14,14,16,20,17,20,7,23,20,7,3,14,10,4,9,14,11,8,18,17,24,10,8
19,21,15,20,21,17,20,0,13,13,18,16,15,15,19,6,15,17,19,21,26,20,24,14,20,22,16,13,20,23,21
9,15,9,9,16,15,15,13,0,3,7,14,4,14,13,16,14,12,14,10,18,14,19,4,12,16,6,11,17,12,14
10,14,9,8,14,14,13,12,3,0,8,13,5,13,12,16,13,10,12,10,17,12,17,3,10,14,7,10,17,11,12
6,14,11,8,16,18,15,18,7,7,0,17,4,17,15,21,17,14,14,6,14,14,16,9,12,14,3,14,16,10,12
16,22,9,20,22,11,21,17,15,14,18,0,15,6,20,20,7,18,20,21,27,21,25,15,21,24,16,9,11,23,22
7,14,9,6,16,16,15,15,5,4,4,15,0,14,14,19,15,12,14,7,15,14,16,6,10,13,3,12,16,9,11
16,23,9,21,23,7,22,18,15,15,18,9,16,0,21,21,1,19,21,22,28,22,26,15,22,24,17,6,14,24,23
17,7,17,9,7,19,6,18,12,12,15,18,14,18,0,21,18,4,5,13,12,5,10,12,8,8,16,15,22,9,6
22,21,18,23,22,20,21,6,17,17,21,19,19,19,20,0,19,20,20,24,27,20,25,17,24,23,20,16,23,23,22
15,22,9,20,22,7,22,17,15,15,18,8,16,2,20,21,0,19,20,21,28,21,26,15,22,24,16,6,14,23,22
18,7,16,9,7,18,6,16,11,10,15,17,13,16,4,20,16,0,5,13,12,6,10,11,9,8,15,14,21,9,6
17,3,18,11,3,20,3,19,13,13,15,19,16,19,6,22,19,6,0,13,9,1,7,13,10,7,17,16,23,9,7
10,12,15,6,14,22,13,21,10,9,7,21,7,20,13,24,21,12,12,0,12,12,14,10,10,12,7,18,20,7,10
17,7,22,11,7,26,10,24,17,16,14,25,15,24,12,27,25,12,9,12,0,8,6,17,13,7,16,22,26,7,11
19,3,20,12,4,22,5,21,16,15,16,21,17,21,8,24,21,8,3,15,9,0,7,15,10,7,19,18,26,10,8
17,5,23,11,5,25,8,24,17,16,14,24,15,24,10,27,24,10,7,12,4,6,0,17,11,4,17,21,26,8,9
11,15,9,9,15,15,14,13,3,2,8,14,6,14,13,17,14,11,13,11,18,13,18,0,11,16,7,11,18,12,13
16,8,17,6,9,21,9,20,11,9,13,20,11,20,7,23,20,6,7,11,13,8,12,10,0,8,12,17,25,8,4
16,5,22,10,7,24,9,22,16,14,14,23,14,23,10,25,23,10,7,12,7,7,5,16,10,0,16,20,26,7,8
6,15,10,8,17,17,16,17,7,6,3,17,2,16,15,20,16,14,15,6,15,15,17,8,12,14,0,13,17,11,13
14,19,8,17,19,6,19,14,11,12,15,10,12,6,17,18,6,16,17,18,25,18,23,12,19,21,13,0,14,20,19
14,24,13,21,25,16,25,20,17,17,16,11,16,13,23,23,13,22,23,18,24,24,26,18,25,24,15,12,0,20,25
13,8,18,6,10,24,9,22,13,11,10,23,10,23,10,26,23,10,8,8,8,9,10,13,9,7,12,20,22,0,8
16,7,19,6,8,21,7,19,13,11,14,20,12,19,6,23,20,5,6,11,11,6,10,12,5,7,13,17,24,7,0
