Name: bar-n15-m4-c2-OD1.0
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 4
CapacityOD: 50
VehicleODs: 1
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4326536,2.2222507,[14, 6, 2, 11],55,175,10,8
2,41.4368981,2.2348379,[14, 6, 2, 19],127,240,10,9
3,41.3866354,2.0762859,[14, 6, 2, 10],42,162,10,10
4,41.4490414,2.2067515,[14, 6, 2, 23],92,212,10,11
5,41.3964899,2.1225321,[14, 6, 2, 8],0,73,10,12
6,41.439989,2.2290181,[14, 6, 2, 33],38,158,10,13
7,41.4480155,2.2171536,[7, 2, 1, 12],128,240,10,14
8,41.3536974,2.0864987,[-14, -6, -2, -11],90,210,10,1
9,41.4303138,2.1855012,[-14, -6, -2, -19],149,225,10,2
10,41.4326715,2.2358806,[-14, -6, -2, -10],82,202,10,3
11,41.3798821,2.0507836,[-14, -6, -2, -23],132,222,10,4
12,41.4612706,2.2006899,[-14, -6, -2, -8],25,145,10,5
13,41.3720005,2.100837,[-14, -6, -2, -33],71,191,10,6
14,41.3949328,2.12944,[-7, -2, -1, -12],158,231,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,30,41.4316293,2.1786367,41.4183301,2.1435178,61,484
16,31,41.4551417,2.2083596,41.4500306,2.2226654,68,476
17,32,41.3995238,2.1961495,41.3857565,2.0988148,83,512
18,33,41.4381564,2.219303,41.4048157,2.139768,66,501
19,34,41.3271083,2.0868381,41.4499142,2.2135352,81,504
20,35,41.4534576,2.2083022,41.3928679,2.1517648,0,720
21,36,41.4479353,2.2194344,41.3835998,2.1734228,19,466
22,37,41.4414417,2.2264754,41.4044977,2.1688326,128,464
23,38,41.4337282,2.2172295,41.4382381,2.22407,44,443
24,39,41.3551318,2.1338972,41.4645297,2.0827599,0,456
25,40,41.3609936,2.0825021,41.4496721,2.2373738,4,496
26,41,41.4502702,2.2114644,41.4373567,2.2074204,0,408
27,42,41.3638313,2.0926901,41.4026572,2.1572714,23,464
28,43,41.3684347,2.0991589,41.4505409,2.2368208,67,535
29,44,41.469147,2.2341853,41.4105332,2.208314,95,494
edge
0,15,15,18,17,10,15,17,15,16,15,19,18,15,10,15,17,9,16,16,18,17,17,15,9,16,17,16,14,19,14,19,14,11,17,8,8,10,16,23,16,16,11,16,13
15,0,5,24,7,18,3,6,22,8,5,24,9,22,18,9,8,10,3,25,8,7,5,2,19,22,7,22,22,9,14,7,20,15,6,14,17,12,3,23,6,5,14,6,8
16,4,0,26,9,20,3,8,24,11,3,26,11,24,20,13,9,12,6,26,9,7,6,5,20,23,8,24,23,8,16,7,21,17,8,16,18,14,5,25,6,8,17,6,9
17,25,27,0,22,13,26,23,10,22,27,5,22,9,13,20,22,22,25,17,23,24,27,24,16,9,22,9,9,25,15,26,7,14,22,14,20,18,26,22,27,23,18,27,24
16,6,8,22,0,16,7,3,20,7,9,22,5,20,17,8,4,12,5,26,4,3,7,6,20,19,3,20,19,8,12,6,17,13,2,16,18,13,6,21,8,5,15,8,9
11,18,19,11,15,0,19,16,10,15,20,11,15,10,6,13,15,15,18,16,16,17,20,17,10,9,15,10,9,18,8,19,7,6,15,7,13,11,19,15,20,16,10,20,17
15,3,2,25,7,19,0,6,23,9,4,25,9,23,19,11,7,11,3,25,7,5,3,3,19,23,6,23,23,6,15,5,20,16,6,16,17,13,2,24,4,6,16,4,8
17,7,7,22,4,17,6,0,21,9,9,23,6,21,17,9,4,12,6,27,4,2,6,7,21,20,3,21,20,8,13,5,18,14,2,17,19,14,5,21,8,6,17,8,10
15,23,24,11,20,11,24,21,0,20,24,11,20,7,12,18,20,19,23,11,21,22,25,22,11,6,20,5,6,23,13,24,8,12,21,12,18,16,24,20,25,21,16,25,21
15,9,11,21,6,14,10,8,19,0,12,21,8,19,12,2,7,9,9,25,8,8,11,8,18,18,7,19,18,10,10,10,16,9,7,11,14,7,10,21,12,6,9,12,8
16,5,3,26,9,21,4,8,24,11,0,26,11,24,20,13,10,12,6,26,9,8,6,6,20,24,8,24,24,9,17,7,22,17,8,17,18,14,5,25,6,9,17,7,9
18,25,27,6,22,14,26,23,12,22,27,0,23,11,14,20,22,22,25,16,23,24,27,24,16,9,22,11,10,25,15,26,9,15,23,14,20,18,26,23,27,23,18,27,24
18,10,10,21,4,16,9,5,20,9,11,21,0,20,16,9,4,14,9,27,5,6,9,8,22,19,4,19,19,8,12,8,17,13,5,16,20,14,9,20,10,7,16,10,11
12,22,23,9,18,10,23,20,7,19,23,10,19,0,10,17,18,18,22,12,19,20,24,20,10,7,18,5,2,21,11,22,7,11,19,11,16,15,22,19,24,19,15,24,20
9,18,18,12,15,3,18,17,11,14,19,12,16,10,0,12,15,13,18,14,16,17,20,16,8,11,15,11,9,18,8,19,8,5,16,5,11,9,18,15,19,16,9,19,15
15,10,12,20,7,13,11,8,18,4,13,20,8,18,12,0,8,10,10,24,9,9,12,9,18,18,7,18,18,11,9,11,16,9,8,12,14,7,11,22,13,7,10,13,9
19,9,8,22,4,17,7,3,21,9,10,22,5,21,17,9,0,14,8,28,1,4,8,8,23,20,3,21,20,7,13,6,18,14,3,17,21,14,7,21,9,8,17,9,12
10,10,10,22,12,14,10,12,19,9,10,22,13,20,13,9,12,0,11,20,13,12,12,9,15,20,12,20,19,14,12,14,18,11,12,10,10,7,11,25,11,10,10,11,6
16,3,6,23,6,18,4,5,22,8,6,24,8,22,18,9,7,11,0,25,7,6,4,2,20,21,6,22,21,10,14,7,19,15,5,15,17,12,3,22,7,4,15,7,8
12,20,21,15,22,13,21,22,8,23,21,14,23,11,13,21,23,16,22,0,23,23,23,20,8,10,23,10,10,24,17,24,13,15,22,14,15,17,21,25,21,22,18,22,18
18,8,8,22,3,16,7,4,20,8,10,22,4,20,17,8,3,13,7,27,0,4,8,8,22,20,3,20,20,7,12,6,17,13,3,17,20,13,7,21,9,7,16,9,11
