Name: bar-n15-m7-c2-OD1.0
Type: GPDPOD-IMC
Commodity type: 7
Compartment num: 2
CapacityHD: 100
VehicleHDs: 8
CapacityOD: 50
VehicleODs: 1
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0, 0, 0, 0],0,240,0,0
1,41.4377659,2.2303137,[10, 3, 3, 2, 2, 15, 0],0,102,10,8
2,41.3550009,2.1001943,[5, 6, 1, 6, 2, 3, 5],107,227,10,9
3,41.455319,2.2086932,[21, 7, 12, 5, 0, 23, 11],0,240,10,10
4,41.4439526,2.0660729,[5, 1, 2, 1, 5, 6, 0],0,93,10,11
5,41.437641,2.2298148,[10, 3, 3, 2, 2, 14, 0],0,105,10,12
6,41.3375512,2.1083287,[10, 3, 6, 26, 8, 0, 5],0,98,10,13
7,41.388833,2.0858048,[10, 3, 6, 26, 8, 0, 5],89,209,10,14
8,41.3931826,2.1079653,[-10, -3, -3, -2, -2, -15, 0],27,147,10,1
9,41.4292184,2.219643,[-5, -6, -1, -6, -2, -3, -5],140,226,10,2
10,41.4173957,2.2100637,[-21, -7, -12, -5, 0, -23, -11],0,240,10,3
11,41.4510034,2.1897076,[-5, -1, -2, -1, -5, -6, 0],29,149,10,4
12,41.4692218,2.0813928,[-10, -3, -3, -2, -2, -14, 0],36,156,10,5
13,41.4080448,2.2096487,[-10, -3, -6, -26, -8, 0, -5],34,154,10,6
14,41.3914257,2.1634969,[-10, -3, -6, -26, -8, 0, -5],114,233,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,30,41.3830452,2.0762528,41.4008741,2.1610253,56,512
16,31,41.3812716,2.1648239,41.3746145,2.1643053,0,720
17,32,41.3282617,2.0916566,41.445594,2.223019,0,465
18,33,41.4531346,2.2269082,41.4114417,2.1724649,0,720
19,34,41.4493212,2.210935,41.389356,2.1592813,25,484
20,35,41.4345354,2.2361466,41.4669218,2.2381001,73,493
21,36,41.4068073,2.162526,41.413884,2.1832137,0,720
22,37,41.469147,2.2341853,41.4105332,2.208314,95,494
23,38,41.4490414,2.2067515,41.3798821,2.0507836,92,482
24,39,41.4385892,2.2330345,41.4147387,2.2121477,4,415
25,40,41.4382502,2.2077829,41.4113198,2.1872084,38,461
26,41,41.462595,2.2032144,41.4351116,2.1668645,0,417
27,42,41.3769361,2.105641,41.435607,2.1179232,49,517
28,43,41.4436929,2.2246727,41.4349816,2.1930256,0,720
29,44,41.3630995,2.0686934,41.376774,2.1326213,127,466
edge
0,15,13,17,18,15,12,18,12,15,13,19,24,12,7,17,5,16,18,17,16,10,19,17,15,16,18,12,19,19,10,2,18,12,6,19,12,13,19,13,11,17,25,17,8
14,0,22,8,22,1,20,23,17,5,5,9,22,7,12,22,16,24,5,7,3,13,8,8,2,7,9,20,6,25,13,14,5,11,13,8,10,7,24,6,9,11,25,9,18
13,23,0,20,17,23,7,13,9,23,22,19,22,21,15,10,13,10,23,22,24,16,24,20,23,21,22,7,25,8,17,13,24,18,13,24,19,21,12,21,18,17,23,21,10
19,8,22,0,21,8,24,22,16,9,10,8,21,12,17,21,20,28,5,5,10,15,7,4,8,7,5,19,7,24,15,19,6,13,18,7,13,12,23,11,12,10,24,8,21
19,24,17,20,0,24,18,17,11,22,23,19,8,22,15,15,17,22,23,21,26,16,23,20,24,20,21,14,24,18,16,18,24,18,14,23,19,23,17,24,19,16,17,21,15
16,3,23,8,24,0,21,25,19,6,7,11,24,9,14,24,17,26,5,8,5,14,8,8,3,8,10,22,6,27,15,16,5,13,15,8,12,8,25,8,10,13,27,9,20
11,22,6,24,20,22,0,17,13,22,21,23,25,19,13,14,12,10,26,24,23,16,26,24,22,23,26,10,26,13,15,11,25,17,12,26,18,20,16,20,16,21,27,22,10
16,25,12,21,17,25,13,0,9,24,23,20,23,22,15,4,17,17,24,22,27,17,24,21,25,22,22,8,26,10,17,16,25,19,14,24,19,23,7,25,19,18,24,22,12
12,19,10,15,11,19,11,9,0,17,18,14,16,17,10,8,11,15,18,16,21,11,18,15,19,15,16,6,19,11,11,11,19,12,9,18,14,17,10,19,13,11,18,16,7
14,3,21,8,22,4,20,23,17,0,5,9,22,6,13,22,15,24,7,6,5,12,9,7,3,6,9,21,8,25,13,14,7,11,14,9,10,7,24,5,8,12,25,7,19
13,6,20,9,22,6,18,24,18,6,0,10,23,3,10,23,14,23,9,8,8,10,10,8,6,6,10,20,10,25,11,13,9,9,11,10,8,4,24,2,6,11,26,8,16
17,10,19,5,18,10,21,19,13,8,9,0,19,10,14,18,17,25,9,7,12,12,9,5,10,6,7,16,10,21,12,17,10,10,15,9,10,10,19,10,9,7,21,6,17
25,22,23,18,10,22,25,23,17,21,21,18,0,23,21,21,23,29,21,19,24,22,21,18,22,19,19,20,23,24,22,24,22,23,20,21,23,23,23,22,23,21,14,19,21
10,8,17,10,24,8,16,25,19,7,4,11,24,0,10,23,11,20,11,9,9,11,12,10,8,8,11,20,12,22,11,10,11,9,11,12,8,4,24,3,7,12,26,9,16
7,12,13,14,15,12,15,16,9,11,9,14,21,8,0,14,5,17,16,14,14,4,16,14,12,12,16,11,16,17,4,6,15,6,2,16,6,9,16,11,5,11,19,11,7
16,25,11,21,17,26,12,7,9,24,23,20,23,23,16,0,16,16,24,23,27,17,24,21,25,22,22,7,26,9,17,15,25,19,15,24,19,23,6,25,19,18,24,22,11
6,15,14,17,19,15,13,19,12,15,14,19,24,12,6,17,0,18,19,17,16,9,19,17,15,16,19,13,19,20,9,5,18,11,5,19,11,13,19,13,10,16,24,16,9
13,21,9,23,21,21,5,17,13,21,20,24,26,18,15,14,14,0,25,23,22,18,25,23,21,22,25,12,25,13,18,13,24,20,14,25,20,19,15,19,18,22,28,24,12
18,5,24,5,22,5,23,24,18,8,9,9,23,11,16,22,19,28,0,5,7,16,6,5,5,8,7,21,4,25,16,18,4,14,17,6,14,10,24,10,12,11,26,9,22
17,7,23,4,21,7,23,23,17,8,9,8,21,10,16,21,19,27,5,0,9,14,9,4,7,6,6,20,6,24,15,17,6,13,17,9,13,10,23,10,11,10,24,8,21
16,2,23,9,24,2,21,25,19,6,7,11,24,8,14,24,17,26,6,9,0,14,8,9,2,9,11,22,6,27,15,16,6,13,15,8,12,8,25,8,10,13,27,10,20
10,12,17,12,15,13,18,17,11,12,10,11,21,9,5,16,8,20,14,13,14,0,15,11,12,11,13,13,16,18,3,9,15,4,6,15,5,9,17,11,5,8,18,10,11
21,9,24,6,22,10,25,23,17,11,12,9,22,14,19,22,22,29,7,9,12,17,0,7,10,9,7,21,9,25,17,21,9,15,20,2,15,14,24,13,14,12,25,11,22
16,7,22,4,20,7,22,21,15,6,7,6,20,9,14,20,17,26,5,2,9,13,8,0,7,4,6,18,7,23,13,16,6,11,15,8,11,9,22,8,10,8,23,6,20
15,1,22,8,23,2,20,24,18,5,6,10,23,8,13,23,16,25,5,8,3,14,7,8,0,8,10,21,6,26,14,15,5,12,14,7,11,8,25,7,9,12,26,10,19
15,7,23,7,21,8,21,22,16,5,6,8,21,8,13,21,16,25,8,6,9,12,10,5,8,0,8,19,9,24,12,15,9,10,14,10,10,8,23,7,9,9,24,5,19
19,9,22,3,20,10,23,21,15,9,10,7,20,12,17,20,20,27,7,6,12,15,7,4,9,7,0,19,9,23,15,19,8,13,18,7,13,11,22,11,12,9,23,9,20
10,21,7,18,14,22,11,9,6,20,19,17,19,18,11,7,11,14,21,19,23,13,21,18,22,18,19,0,22,9,13,10,22,15,10,21,15,18,10,20,14,14,21,19,6
17,3,24,6,24,3,22,25,19,6,8,10,24,9,15,24,18,26,3,6,5,15,7,6,3,7,8,22,0,27,15,17,2,13,16,7,12,9,26,9,11,12,27,9,21
18,26,9,23,19,26,12,13,11,26,25,22,25,24,17,8,18,15,26,24,28,19,26,23,26,24,24,10,28,0,19,17,27,21,16,26,21,24,8,24,21,20,26,24,13
9,14,16,14,16,14,17,17,10,13,11,14,22,10,4,15,7,19,17,15,15,4,18,14,14,13,16,12,18,18,0,8,17,5,5,18,6,10,17,12,6,11,19,11,9
2,15,13,17,18,15,12,18,12,15,14,19,24,13,7,17,6,17,19,17,17,11,19,17,15,16,19,12,19,19,10,0,19,12,7,19,12,13,18,13,11,17,25,17,8
17,4,24,7,24,4,23,25,19,6,8,11,24,10,15,24,18,27,4,6,6,15,8,6,4,7,9,22,1,27,15,17,0,13,16,8,12,10,25,9,11,13,27,9,21
11,11,17,11,16,11,18,17,11,10,8,11,21,7,6,16,9,21,14,12,13,3,14,11,11,10,13,14,15,19,4,10,15,0,7,14,4,8,18,9,4,8,18,9,11
6,12,13,15,15,12,14,15,9,11,10,14,21,9,2,14,4,16,16,14,14,5,16,14,12,12,16,11,16,17,4,5,16,6,0,16,6,9,16,11,5,11,19,11,7
20,10,24,6,22,10,25,24,18,11,11,9,23,13,19,22,22,29,7,9,11,17,3,7,10,10,7,21,9,25,17,21,9,15,20,0,15,13,24,13,14,12,25,11,22
13,10,19,11,18,10,19,20,14,9,7,10,24,6,8,18,11,23,13,11,12,5,14,10,10,9,12,16,14,21,6,12,13,3,8,14,0,6,20,8,3,7,21,8,13
12,8,19,10,23,8,17,24,18,7,3,12,25,2,10,23,13,22,11,10,9,10,12,10,8,7,12,19,12,24,11,12,11,9,11,12,8,0,25,3,6,11,26,8,16
18,26,13,22,18,26,14,10,10,25,24,21,24,23,17,5,18,18,25,24,28,18,25,22,26,23,23,10,27,7,18,18,26,20,16,25,20,24,0,26,20,19,25,23,14
13,6,20,9,23,6,18,24,18,5,1,10,23,3,11,23,14,22,10,8,7,10,10,9,6,7,10,20,10,25,11,13,10,9,12,10,8,3,25,0,6,11,26,8,17
12,9,18,10,19,9,18,20,14,7,5,9,24,5,6,19,10,22,12,10,10,6,13,9,9,8,11,15,13,22,6,10,12,4,7,13,2,5,21,7,0,8,21,7,12
17,13,18,8,16,13,20,18,12,11,10,8,22,11,12,16,15,24,11,9,14,9,12,8,13,9,10,15,12,19,10,16,12,7,12,12,8,11,18,12,8,0,19,7,16
24,27,24,23,17,27,26,24,18,26,25,22,13,25,20,23,22,30,26,24,29,19,26,23,27,24,24,21,28,25,20,23,27,21,20,26,22,26,24,27,22,20,0,24,22
16,9,21,6,19,9,22,21,15,7,7,6,20,9,12,19,15,26,9,7,11,10,9,6,9,5,7,18,10,22,10,16,10,8,13,9,8,9,21,9,7,7,23,0,18
6,18,9,19,14,18,11,13,7,17,15,18,20,14,7,11,7,13,21,20,20,10,22,19,18,17,20,6,22,13,10,6,21,12,6,22,12,15,13,16,10,16,22,17,0
