Name: bar-n15-m6-c2-OD0.5
Type: GPDPOD-IMC
Commodity type: 6
Compartment num: 2
CapacityHD: 100
VehicleHDs: 6
CapacityOD: 50
VehicleODs: 0
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0, 0, 0],0,240,0,0
1,41.4166572,2.1910521,[10, 3, 6, 2, 11, 16],112,232,10,8
2,41.4552567,2.2151101,[10, 3, 6, 2, 11, 18],85,205,10,9
3,41.388833,2.0858048,[10, 3, 6, 2, 11, 18],89,209,10,10
4,41.4623355,2.2014148,[10, 3, 6, 2, 32, 3],75,195,10,11
5,41.4487614,2.2160931,[10, 3, 3, 2, 2, 10],117,237,10,12
6,41.4439526,2.0660729,[5, 1, 2, 1, 5, 3],0,93,10,13
7,41.4582638,2.0713341,[21, 7, 12, 5, 0, 30],0,99,10,14
8,41.386186,2.1769304,[-10, -3, -6, -2, -11, -16],133,234,10,1
9,41.3626952,2.0778621,[-10, -3, -6, -2, -11, -18],117,224,10,2
10,41.3914257,2.1634969,[-10, -3, -6, -2, -11, -18],114,233,10,3
11,41.3832447,2.074934,[-10, -3, -6, -2, -32, -3],105,224,10,4
12,41.4029761,2.1475665,[-10, -3, -3, -2, -2, -10],142,231,10,5
13,41.4510034,2.1897076,[-5, -1, -2, -1, -5, -3],29,149,10,6
14,41.4065696,2.1451119,[-21, -7, -12, -5, 0, -30],27,147,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,23,41.3736968,2.1209403,41.4077817,2.1493673,66,486
16,24,41.3833251,2.0764792,41.4322033,2.1872315,0,477
17,25,41.4441413,2.1803301,41.4394681,2.2171632,130,460
18,26,41.4567419,2.2083613,41.3853736,2.1685885,100,502
19,27,41.3995238,2.1961495,41.3857565,2.0988148,83,512
20,28,41.4446179,2.2398851,41.3182357,2.0824932,33,501
21,29,41.455319,2.2086932,41.4173957,2.2100637,0,720
22,30,41.4436929,2.2246727,41.4349816,2.1930256,0,720
edge
0,12,19,18,18,17,18,22,7,17,7,17,10,19,12,10,17,18,16,9,17,17,19,10,16,17,6,14,16,13,17
14,0,11,20,10,10,19,22,10,20,8,19,9,9,8,15,19,8,9,8,12,10,13,7,5,9,10,17,23,6,6
19,12,0,23,6,3,22,25,16,22,17,22,16,9,16,21,22,8,4,15,8,4,6,16,11,7,19,19,26,10,9
16,20,22,0,22,22,17,21,18,10,15,4,15,20,15,10,4,19,20,21,28,21,26,14,22,24,16,6,15,23,22
18,12,5,21,0,5,20,23,16,20,17,20,14,7,14,19,20,7,3,14,10,4,9,14,11,8,18,17,24,10,8
16,11,3,22,5,0,20,23,14,21,15,20,15,7,15,20,21,7,4,12,8,3,5,14,10,4,16,18,25,8,7
19,20,21,17,20,21,0,6,18,16,15,15,13,19,14,15,15,17,19,21,26,20,24,13,20,22,16,13,20,23,21
22,23,22,20,21,21,6,0,21,19,19,19,17,20,17,18,19,20,20,24,27,20,25,17,24,23,20,16,23,23,22
6,8,16,18,15,14,18,21,0,17,4,17,7,15,9,11,17,14,14,6,14,14,16,7,12,14,3,14,16,10,12
16,20,22,11,21,22,17,20,18,0,15,6,15,20,15,9,7,18,20,21,27,21,25,14,21,24,16,9,11,23,22
7,6,16,16,15,14,15,19,4,15,0,14,5,14,6,9,15,12,14,7,15,14,16,4,10,13,3,12,16,9,11
16,21,23,7,22,23,18,21,18,9,16,0,15,21,15,9,1,19,21,22,28,22,26,15,22,24,17,6,14,24,23
9,9,16,15,15,15,13,16,7,14,4,14,0,13,4,9,14,12,14,10,18,14,19,3,12,16,6,11,17,12,14
17,9,7,19,6,7,18,21,15,18,14,18,12,0,12,17,18,4,5,13,12,5,10,12,8,8,16,15,22,9,6
11,9,15,15,14,15,13,17,8,14,6,14,3,13,0,9,14,11,13,11,18,13,18,2,11,16,7,11,18,12,13
9,14,21,12,20,21,16,19,12,11,9,9,10,19,11,0,9,17,19,15,23,20,24,10,18,21,10,8,14,17,19
