Name: bar-n15-m6-c2-OD1.0
Type: GPDPOD-IMC
Commodity type: 6
Compartment num: 2
CapacityHD: 100
VehicleHDs: 6
CapacityOD: 50
VehicleODs: 1
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0, 0, 0],0,240,0,0
1,41.4531346,2.2269082,[21, 7, 12, 5, 0, 17],0,240,10,8
2,41.4493212,2.210935,[5, 1, 2, 1, 5, 9],25,145,10,9
3,41.4345354,2.2361466,[10, 3, 3, 2, 2, 9],73,193,10,10
4,41.4068073,2.162526,[10, 3, 3, 2, 2, 7],0,240,10,11
5,41.469147,2.2341853,[21, 7, 12, 5, 0, 29],95,215,10,12
6,41.4490414,2.2067515,[21, 7, 12, 5, 0, 23],92,212,10,13
7,41.4385892,2.2330345,[10, 3, 6, 2, 11, 16],4,124,10,14
8,41.4114417,2.1724649,[-21, -7, -12, -5, 0, -17],0,240,10,1
9,41.389356,2.1592813,[-5, -1, -2, -1, -5, -9],58,178,10,2
10,41.4669218,2.2381001,[-10, -3, -3, -2, -2, -9],93,213,10,3
11,41.413884,2.1832137,[-10, -3, -3, -2, -2, -7],0,240,10,4
12,41.4105332,2.208314,[-21, -7, -12, -5, 0, -29],124,228,10,5
13,41.3798821,2.0507836,[-21, -7, -12, -5, 0, -23],132,222,10,6
14,41.4147387,2.2121477,[-10, -3, -6, -2, -11, -16],21,141,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,30,41.4382502,2.2077829,41.4113198,2.1872084,38,461
16,31,41.462595,2.2032144,41.4351116,2.1668645,0,417
17,32,41.3769361,2.105641,41.435607,2.1179232,49,517
18,33,41.4436929,2.2246727,41.4349816,2.1930256,0,720
19,34,41.3630995,2.0686934,41.376774,2.1326213,127,466
20,35,41.3249642,2.1020255,41.4426171,2.2117085,0,468
21,36,41.3532624,2.095218,41.3681459,2.1014342,85,493
22,37,41.4493932,2.2198353,41.4477782,2.2093682,43,445
23,38,41.4487614,2.2160931,41.4029761,2.1475665,117,477
24,39,41.3597275,2.0909717,41.4530228,2.2052872,114,474
25,40,41.3783978,2.1277763,41.441527,2.2275919,42,495
26,41,41.3328466,2.0921043,41.3745313,2.1450922,104,497
27,42,41.3638313,2.0926901,41.4026572,2.1572714,23,464
28,43,41.4520396,2.2128935,41.4046304,2.2047496,0,426
29,44,41.388833,2.0858048,41.3914257,2.1634969,89,521
edge
0,18,17,16,10,19,17,15,12,6,19,12,13,19,13,16,18,12,19,19,14,13,18,17,15,8,16,16,17,18,11,17,25,17,8,16,14,16,10,17,17,6,11,11,7
18,0,5,7,16,6,5,5,14,17,6,14,10,24,10,8,7,21,4,25,25,22,4,4,23,21,27,22,4,24,12,11,26,9,22,6,23,6,17,5,5,22,18,12,16
17,5,0,9,14,9,4,7,13,17,9,13,10,23,10,6,6,20,6,24,25,21,4,2,22,20,27,21,2,23,11,10,24,8,21,4,22,4,16,4,7,21,17,12,16
16,6,9,0,14,8,9,2,13,15,8,12,8,25,8,9,11,22,6,27,23,23,7,7,24,20,25,24,7,25,10,13,27,10,20,7,24,8,17,9,5,20,17,10,14
10,14,13,14,0,15,11,12,4,6,15,5,9,17,11,11,13,13,16,18,19,15,14,12,16,10,20,15,12,17,5,8,18,10,11,13,15,12,5,12,15,10,5,9,5
21,7,9,12,17,0,7,10,15,20,2,15,14,24,13,9,7,21,9,25,28,22,9,7,23,21,29,22,7,23,14,12,25,11,22,9,23,8,17,7,10,24,19,15,19
16,5,2,9,13,8,0,7,11,15,8,11,9,22,8,4,6,18,7,23,23,20,4,2,20,19,25,20,3,21,10,8,23,6,20,3,20,1,15,3,7,20,15,10,14
15,5,8,3,14,7,8,0,12,14,7,11,8,25,7,8,10,21,6,26,22,22,6,6,23,20,24,23,6,24,9,12,26,10,19,7,23,8,16,8,4,19,16,9,13
11,14,12,13,3,14,11,11,0,7,14,4,8,18,9,10,13,14,15,19,20,16,13,12,16,10,20,16,11,17,4,8,18,9,11,12,16,11,6,11,13,11,6,7,6
6,16,14,14,5,16,14,12,6,0,16,6,9,16,11,12,16,11,16,17,15,14,16,14,14,8,16,14,15,15,5,11,19,11,7,13,13,14,5,14,14,6,5,8,2
20,7,9,11,17,3,7,10,15,20,0,15,13,24,13,10,7,21,9,25,28,22,9,7,23,21,29,22,7,24,14,12,25,11,22,9,23,8,17,7,10,24,19,15,19
13,13,11,12,5,14,10,10,3,8,14,0,6,20,8,9,12,16,14,21,21,18,13,11,19,13,22,18,11,20,3,7,21,8,13,10,18,10,8,10,12,13,7,6,8
12,11,10,9,10,12,10,8,9,11,12,8,0,25,3,7,12,19,12,24,19,19,11,10,20,17,21,21,10,24,6,11,26,8,16,9,21,9,13,10,10,15,13,4,10
18,25,24,28,18,25,22,26,20,16,25,20,24,0,26,23,23,10,27,7,16,12,25,23,12,12,16,11,23,10,20,19,25,23,14,23,11,23,16,22,27,15,18,23,17
13,10,8,7,10,10,9,6,9,12,10,8,3,25,0,7,10,20,10,25,20,19,10,9,21,17,22,22,9,24,6,11,26,8,17,8,22,8,13,9,8,16,13,4,11
15,8,6,9,12,10,5,8,10,14,10,10,8,23,7,0,8,19,9,24,23,21,7,6,21,19,25,21,6,22,9,9,24,5,19,5,21,5,15,6,9,18,14,10,13
19,7,6,12,15,7,4,9,13,18,7,13,11,22,11,7,0,19,9,23,26,20,7,5,21,19,27,20,4,21,12,9,23,9,20,6,21,5,15,4,9,22,17,13,17
10,21,19,23,13,21,18,22,15,10,21,15,18,10,20,18,19,0,22,9,13,7,20,19,7,5,14,8,18,9,14,14,21,19,6,18,4,18,11,17,23,7,13,18,11
17,3,6,5,15,7,6,3,13,16,7,12,9,26,9,7,8,22,0,27,24,24,4,5,24,21,26,24,5,25,11,12,27,9,21,5,24,7,17,6,3,20,17,11,15
18,26,24,28,19,26,23,26,21,16,26,21,24,8,24,24,24,10,28,0,14,8,26,24,7,12,13,8,24,13,21,20,26,24,13,23,11,24,17,22,28,15,19,23,17
13,25,23,22,18,25,23,21,20,14,25,20,19,15,19,22,25,13,25,13,0,8,24,23,10,12,5,11,23,17,19,22,28,24,12,22,11,22,16,23,23,12,19,18,15
13,23,21,24,16,23,20,22,18,13,23,18,21,12,20,21,21,8,25,8,9,0,23,21,3,9,9,5,21,12,18,17,23,21,10,21,6,21,14,19,25,11,16,19,15
18,5,4,9,15,9,5,7,14,17,9,13,11,24,10,6,7,20,6,25,25,22,0,3,22,20,27,22,3,23,12,11,25,8,21,4,22,4,16,5,7,22,17,12,16
16,4,2,8,14,8,3,6,12,16,8,12,9,22,9,5,5,19,5,23,24,20,2,0,21,19,26,20,2,22,10,9,24,7,20,3,21,3,15,3,6,20,16,11,15
15,23,21,26,16,23,20,24,18,14,23,18,22,12,22,21,21,8,25,7,11,4,23,21,0,10,12,5,21,12,18,17,23,21,11,21,8,21,14,20,25,13,16,21,15
7,22,21,20,10,22,19,19,12,7,22,13,16,13,17,18,20,5,23,12,12,10,22,20,10,0,13,11,20,12,11,16,22,17,2,20,8,20,8,19,21,4,11,15,8
12,23,22,21,17,24,22,20,18,13,24,19,18,13,18,21,23,11,24,12,4,7,23,22,8,11,0,10,22,16,17,20,27,23,11,21,10,21,15,22,22,11,17,16,14
