Name: bar-n15-m3-c2-OD0.5
Type: GPDPOD-IMC
Commodity type: 3
Compartment num: 2
CapacityHD: 100
VehicleHDs: 4
CapacityOD: 50
VehicleODs: 0
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0],0,240,0,0
1,41.3622974,2.0931396,[10, 1, 16],0,240,10,8
2,41.3830452,2.0762528,[21, 2, 18],56,176,10,9
3,41.4487614,2.2160931,[5, 6, 3],117,237,10,10
4,41.3736968,2.1209403,[21, 2, 21],66,186,10,11
5,41.4166572,2.1910521,[10, 1, 12],112,232,10,12
6,41.4552567,2.2151101,[10, 1, 13],85,205,10,13
7,41.388833,2.0858048,[10, 1, 13],89,209,10,14
8,41.3948773,2.1903514,[-10, -1, -16],0,240,10,1
9,41.4008741,2.1610253,[-21, -2, -18],88,208,10,2
10,41.4029761,2.1475665,[-5, -6, -3],142,231,10,3
11,41.4077817,2.1493673,[-21, -2, -21],86,206,10,4
12,41.386186,2.1769304,[-10, -1, -12],133,234,10,5
13,41.3626952,2.0778621,[-10, -1, -13],117,224,10,6
14,41.3914257,2.1634969,[-10, -1, -13],114,233,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,23,41.4623355,2.2014148,41.3832447,2.074934,75,522
16,24,41.4439526,2.0660729,41.4510034,2.1897076,0,447
17,25,41.4582638,2.0713341,41.4065696,2.1451119,0,441
18,26,41.3833251,2.0764792,41.4322033,2.1872315,0,477
19,27,41.4441413,2.1803301,41.4394681,2.2171632,130,460
20,28,41.4567419,2.2083613,41.3853736,2.1685885,100,502
21,29,41.3995238,2.1961495,41.3857565,2.0988148,83,512
22,30,41.4446179,2.2398851,41.3182357,2.0824932,33,501
edge
0,14,17,17,10,12,19,18,9,10,10,10,7,17,7,18,18,22,17,18,16,9,17,17,19,12,16,17,6,14,16
14,0,8,19,7,18,19,11,18,14,12,12,15,4,13,19,14,18,8,16,17,19,25,8,17,12,19,21,14,7,10
16,8,0,22,9,20,22,7,21,17,15,15,18,8,16,22,17,21,1,19,20,21,28,2,20,15,22,24,16,6,14
16,19,20,0,20,11,3,22,13,14,15,14,14,21,15,5,20,23,21,7,4,12,8,20,7,15,10,4,16,18,25
9,9,9,21,0,14,21,12,15,12,10,10,12,11,9,20,16,19,9,17,19,15,23,9,19,11,18,21,10,8,14
14,18,19,10,15,0,11,20,9,6,9,7,10,20,8,10,19,22,19,8,9,8,12,19,9,8,5,9,10,17,23
19,21,22,3,21,12,0,23,15,16,16,16,16,22,17,6,22,25,22,8,4,15,8,22,9,16,11,7,19,19,26
16,9,4,22,10,20,22,0,21,17,15,14,18,10,15,22,17,21,4,19,20,21,28,4,20,15,22,24,16,6,15
9,17,19,13,13,6,15,20,0,7,9,8,5,20,6,14,19,23,19,12,13,4,13,19,14,9,10,12,6,16,19
9,15,15,15,10,7,16,17,9,0,5,5,6,16,4,15,16,20,16,12,14,9,16,15,14,7,10,14,5,13,19
9,13,14,15,9,9,16,15,10,5,0,3,7,14,4,15,13,16,14,12,14,10,18,14,13,4,12,16,6,11,17
10,11,13,14,9,8,14,14,9,5,3,0,8,13,5,13,12,16,13,10,12,10,17,13,12,3,10,14,7,10,17
6,15,17,14,11,8,16,18,5,5,7,7,0,17,4,15,18,21,17,14,14,6,14,17,15,9,12,14,3,14,16
16,4,7,22,9,20,22,11,20,17,15,14,18,0,15,21,17,20,7,18,20,21,27,6,20,15,21,24,16,9,11
7,13,14,14,9,6,16,16,7,4,5,4,4,15,0,15,15,19,15,12,14,7,15,14,14,6,10,13,3,12,16
18,19,20,5,19,12,5,21,15,15,14,14,16,20,17,0,20,23,20,7,3,14,10,20,7,14,11,8,18,17,24
19,14,15,21,15,20,21,17,21,16,13,13,18,16,15,20,0,6,15,17,19,21,26,15,19,14,20,22,16,13,20
22,18,19,21,18,23,22,20,24,19,17,17,21,19,19,21,6,0,19,20,20,24,27,19,20,17,24,23,20,16,23
15,8,2,22,9,20,22,7,21,17,15,15,18,8,16,22,17,21,0,19,20,21,28,2,20,15,22,24,16,6,14
18,15,16,7,16,9,7,18,14,11,11,10,15,17,13,6,16,20,16,0,5,13,12,16,4,11,9,8,15,14,21
17,18,19,3,18,11,3,20,14,14,13,13,15,19,16,3,19,22,19,6,0,13,9,19,6,13,10,7,17,16,23
10,18,21,12,15,6,14,22,3,8,10,9,7,21,7,13,21,24,21,12,12,0,12,20,13,10,10,12,7,18,20
17,23,24,7,22,11,7,26,13,15,17,16,14,25,15,10,24,27,25,12,9,12,0,24,12,17,13,7,16,22,26
16,9,1,23,9,21,23,7,21,17,15,15,18,9,16,22,18,21,1,19,21,22,28,0,21,15,22,24,17,6,14
17,17,18,7,17,9,7,19,14,12,12,12,15,18,14,6,18,21,18,4,5,13,12,18,0,12,8,8,16,15,22
11,12,14,15,9,9,15,15,11,6,3,2,8,14,6,14,13,17,14,11,13,11,18,14,13,0,11,16,7,11,18
16,19,20,8,17,6,9,21,11,9,11,9,13,20,11,9,20,23,20,6,7,11,13,20,7,10,0,8,12,17,25
16,21,23,5,22,10,7,24,13,14,16,14,14,23,14,9,22,25,23,10,7,12,7,23,10,16,10,0,16,20,26
6,15,16,15,10,8,17,17,6,6,7,6,3,17,2,16,17,20,16,14,15,6,15,16,15,8,12,14,0,13,17
14,8,6,19,8,17,19,6,18,14,11,12,15,10,12,19,14,18,6,16,17,18,25,6,17,12,19,21,13,0,14
14,8,13,24,13,21,25,16,17,19,17,17,16,11,16,25,20,23,13,22,23,18,24,13,23,18,25,24,15,12,0
