Name: bar-n15-m8-c2-OD1.0
Type: GPDPOD-IMC
Commodity type: 8
Compartment num: 2
CapacityHD: 100
VehicleHDs: 10
CapacityOD: 50
VehicleODs: 1
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0, 0, 0, 0, 0],0,240,0,0
1,41.4442047,2.218796,[21, 7, 12, 5, 0, 23, 14, 3],0,84,10,8
2,41.4493212,2.210935,[10, 3, 2, 0, 2, 2, 12, 0],25,145,10,9
3,41.448492,2.226258,[21, 7, 6, 5, 5, 0, 7, 10],87,207,10,10
4,41.451625,2.2341474,[10, 3, 3, 2, 2, 11, 12, 0],110,230,10,11
5,41.448413,2.2080373,[21, 7, 12, 5, 0, 23, 14, 11],94,214,10,12
6,41.4567419,2.2083613,[21, 7, 6, 5, 5, 0, 23, 14],100,220,10,13
7,41.3630995,2.0686934,[10, 3, 3, 2, 2, 11, 10, 0],127,240,10,14
8,41.3825888,2.1646439,[-21, -7, -12, -5, 0, -23, -14, -3],30,150,10,1
9,41.389356,2.1592813,[-10, -3, -2, 0, -2, -2, -12, 0],58,178,10,2
10,41.4012418,2.1629208,[-21, -7, -6, -5, -5, 0, -7, -10],119,231,10,3
11,41.4495961,2.2180694,[-10, -3, -3, -2, -2, -11, -12, 0],126,222,10,4
12,41.3169437,2.0759705,[-21, -7, -12, -5, 0, -23, -14, -11],129,226,10,5
13,41.3853736,2.1685885,[-21, -7, -6, -5, -5, 0, -23, -14],130,234,10,6
14,41.376774,2.1326213,[-10, -3, -3, -2, -2, -11, -10, 0],153,234,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,30,41.4345354,2.2361466,41.4669218,2.2381001,73,493
16,31,41.462595,2.2032144,41.4351116,2.1668645,0,417
17,32,41.4548604,2.234691,41.3746212,2.0992452,21,495
18,33,41.4250776,2.2272202,41.4251356,2.0984945,0,720
19,34,41.354318,2.0671293,41.4514197,2.2251463,0,720
20,35,41.3964899,2.1225321,41.4612706,2.2006899,0,435
21,36,41.4414417,2.2264754,41.4044977,2.1688326,128,464
22,37,41.3627279,2.0988052,41.3765834,2.1454686,73,499
23,38,41.4425434,2.213546,41.376977,2.1712554,59,506
24,39,41.3519567,2.0735431,41.4181979,2.1769714,55,502
25,40,41.4548986,2.2100092,41.4525037,2.2152076,129,462
26,41,41.4534576,2.2083022,41.3928679,2.1517648,0,720
27,42,41.4305053,2.2299845,41.4392121,2.1883898,123,474
28,43,41.4326536,2.2222507,41.3536974,2.0864987,55,520
29,44,41.444587,2.2195466,41.4093525,2.1758077,98,491
edge
0,18,17,18,17,17,16,19,6,6,9,18,16,6,8,16,18,17,13,15,10,17,14,16,15,17,18,14,15,18,19,17,13,19,18,18,10,6,7,13,18,8,17,15,11
18,0,4,4,7,4,5,24,18,16,15,5,26,17,21,7,7,6,8,25,18,4,22,3,24,5,5,7,5,1,9,11,20,22,4,7,14,20,20,12,5,17,8,21,13
17,4,0,6,8,3,4,24,18,17,15,4,26,17,21,9,6,7,9,25,18,7,22,4,24,3,4,9,8,4,9,10,20,22,4,6,14,20,20,12,4,18,7,21,13
17,3,5,0,5,5,6,26,18,17,16,4,27,17,22,6,7,5,7,26,19,4,23,5,25,5,5,6,6,3,7,11,21,23,2,7,15,20,20,13,4,18,8,23,14
18,8,8,5,0,8,8,27,19,17,16,6,28,18,22,8,9,2,9,26,21,7,25,9,26,7,8,8,7,7,6,14,23,25,4,9,16,20,20,15,6,18,11,24,15
16,4,2,6,8,0,3,23,17,15,14,4,25,16,20,9,5,7,8,24,16,7,20,3,23,3,4,8,6,4,8,9,18,20,4,5,13,19,19,11,4,16,6,20,12
17,5,4,6,8,3,0,22,18,17,14,4,23,17,18,10,3,7,10,23,15,7,19,6,22,1,2,10,9,5,5,8,17,19,5,3,13,19,20,10,3,15,6,19,12
18,26,24,27,29,23,22,0,19,16,18,25,13,18,13,28,24,28,25,5,14,28,8,24,6,23,24,25,26,26,26,20,9,20,26,24,19,15,19,21,25,15,22,7,20
5,17,16,18,16,16,16,18,0,2,6,18,15,2,7,16,18,16,13,17,9,17,13,16,16,16,17,14,14,17,18,13,12,17,17,17,6,5,4,9,18,4,13,15,7
6,15,14,16,15,14,14,17,4,0,4,16,16,2,7,14,16,15,13,17,8,15,14,14,17,15,16,13,12,15,16,11,12,16,16,15,4,5,5,7,16,3,12,15,5
9,14,13,16,15,12,12,18,7,4,0,15,18,5,9,14,14,14,13,19,9,15,15,13,18,13,14,13,12,15,16,9,13,17,15,14,3,7,8,5,14,5,10,15,4
18,5,4,4,7,4,4,24,19,17,15,0,26,18,21,8,6,6,9,25,18,6,22,5,24,3,4,8,8,4,8,10,20,22,3,6,14,21,21,12,3,18,7,21,13
14,25,24,26,25,25,24,14,17,16,19,26,0,16,14,24,26,25,21,11,16,25,10,24,11,25,26,21,22,26,27,21,11,22,26,25,19,13,17,22,26,16,23,9,20
6,16,15,16,15,15,15,19,3,3,5,17,17,0,9,14,17,15,12,17,9,15,14,15,16,15,16,12,13,16,17,13,13,18,16,16,6,6,4,9,16,5,13,16,7
6,20,20,21,20,19,18,13,8,6,9,21,13,7,0,20,20,20,18,14,6,20,9,19,12,19,20,18,18,21,22,16,7,15,21,20,10,3,8,12,21,6,17,12,11
16,6,9,6,6,9,9,27,17,15,14,7,26,16,20,0,11,6,4,24,20,5,24,7,24,8,9,3,4,6,8,13,22,24,6,10,14,18,18,13,7,16,11,24,13
19,7,6,8,10,4,3,23,20,18,15,7,25,19,20,12,0,9,11,24,16,9,21,7,23,3,4,11,10,7,7,9,18,21,7,2,14,21,21,12,5,17,7,20,13
18,7,7,5,3,7,7,27,19,17,16,6,27,18,22,8,9,0,9,26,20,7,24,8,26,7,7,8,7,7,6,13,22,24,4,9,15,20,20,15,6,18,10,24,15
14,7,7,8,8,7,8,25,15,14,13,9,24,14,19,5,10,8,0,23,19,7,23,6,22,8,9,2,3,8,10,12,21,23,8,9,12,17,17,11,9,15,10,22,11
15,25,24,27,26,23,22,5,18,16,18,25,11,17,14,25,24,25,22,0,14,26,7,24,3,22,23,22,23,26,26,19,9,19,25,23,19,15,19,20,24,15,21,6,20
