Name: bar-n15-m4-c2-OD0.5
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 4
CapacityOD: 50
VehicleODs: 0
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.3830452,2.0762528,[14, 6, 2, 34],56,176,10,8
2,41.4487614,2.2160931,[7, 2, 1, 10],117,237,10,9
3,41.3736968,2.1209403,[14, 6, 2, 37],66,186,10,10
4,41.4166572,2.1910521,[14, 6, 2, 10],112,232,10,11
5,41.4552567,2.2151101,[14, 6, 2, 11],85,205,10,12
6,41.388833,2.0858048,[14, 6, 2, 11],89,209,10,13
7,41.4623355,2.2014148,[14, 6, 2, 15],75,195,10,14
8,41.4008741,2.1610253,[-14, -6, -2, -34],88,208,10,1
9,41.4029761,2.1475665,[-7, -2, -1, -10],142,231,10,2
10,41.4077817,2.1493673,[-14, -6, -2, -37],86,206,10,3
11,41.386186,2.1769304,[-14, -6, -2, -10],133,234,10,4
12,41.3626952,2.0778621,[-14, -6, -2, -11],117,224,10,5
13,41.3914257,2.1634969,[-14, -6, -2, -11],114,233,10,6
14,41.3832447,2.074934,[-14, -6, -2, -15],105,224,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,23,41.4439526,2.0660729,41.4510034,2.1897076,0,447
16,24,41.4582638,2.0713341,41.4065696,2.1451119,0,441
17,25,41.3833251,2.0764792,41.4322033,2.1872315,0,477
18,26,41.4441413,2.1803301,41.4394681,2.2171632,130,460
19,27,41.4567419,2.2083613,41.3853736,2.1685885,100,502
20,28,41.3995238,2.1961495,41.3857565,2.0988148,83,512
21,29,41.4446179,2.2398851,41.3182357,2.0824932,33,501
22,30,41.455319,2.2086932,41.4173957,2.2100637,0,720
edge
0,17,17,10,12,19,18,18,10,10,10,7,17,7,17,18,22,17,18,16,9,17,17,19,12,16,17,6,14,16,13
16,0,22,9,20,22,7,22,17,15,15,18,8,16,2,17,21,1,19,20,21,28,21,20,15,22,24,16,6,14,23
16,20,0,20,11,3,22,5,14,15,14,14,21,15,20,20,23,21,7,4,12,8,3,7,15,10,4,16,18,25,8
9,9,21,0,14,21,12,20,12,10,10,12,11,9,9,16,19,9,17,19,15,23,20,19,11,18,21,10,8,14,17
14,19,10,15,0,11,20,10,6,9,7,10,20,8,19,19,22,19,8,9,8,12,10,9,8,5,9,10,17,23,6
19,22,3,21,12,0,23,6,16,16,16,16,22,17,22,22,25,22,8,4,15,8,4,9,16,11,7,19,19,26,10
16,4,22,10,20,22,0,22,17,15,14,18,10,15,4,17,21,4,19,20,21,28,21,20,15,22,24,16,6,15,23
18,20,5,19,12,5,21,0,15,14,14,16,20,17,20,20,23,20,7,3,14,10,4,7,14,11,8,18,17,24,10
9,15,15,10,7,16,17,15,0,5,5,6,16,4,15,16,20,16,12,14,9,16,14,14,7,10,14,5,13,19,11
9,14,15,9,9,16,15,15,5,0,3,7,14,4,14,13,16,14,12,14,10,18,14,13,4,12,16,6,11,17,12
10,13,14,9,8,14,14,13,5,3,0,8,13,5,13,12,16,13,10,12,10,17,12,12,3,10,14,7,10,17,11
6,17,14,11,8,16,18,15,5,7,7,0,17,4,17,18,21,17,14,14,6,14,14,15,9,12,14,3,14,16,10
16,7,22,9,20,22,11,21,17,15,14,18,0,15,6,17,20,7,18,20,21,27,21,20,15,21,24,16,9,11,23
7,14,14,9,6,16,16,15,4,5,4,4,15,0,14,15,19,15,12,14,7,15,14,14,6,10,13,3,12,16,9
16,1,23,9,21,23,7,22,17,15,15,18,9,16,0,18,21,1,19,21,22,28,22,21,15,22,24,17,6,14,24
19,15,21,15,20,21,17,20,16,13,13,18,16,15,15,0,6,15,17,19,21,26,20,19,14,20,22,16,13,20,23
22,19,21,18,23,22,20,21,19,17,17,21,19,19,19,6,0,19,20,20,24,27,20,20,17,24,23,20,16,23,23
15,2,22,9,20,22,7,22,17,15,15,18,8,16,2,17,21,0,19,20,21,28,21,20,15,22,24,16,6,14,23
18,16,7,16,9,7,18,6,11,11,10,15,17,13,16,16,20,16,0,5,13,12,6,4,11,9,8,15,14,21,9
17,19,3,18,11,3,20,3,14,13,13,15,19,16,19,19,22,19,6,0,13,9,1,6,13,10,7,17,16,23,9
10,21,12,15,6,14,22,13,8,10,9,7,21,7,20,21,24,21,12,12,0,12,12,13,10,10,12,7,18,20,7
17,24,7,22,11,7,26,10,15,17,16,14,25,15,24,24,27,25,12,9,12,0,8,12,17,13,7,16,22,26,7
19,21,3,20,12,4,22,5,15,16,15,16,21,17,21,21,24,21,8,3,15,9,0,8,15,10,7,19,18,26,10
17,18,7,17,9,7,19,6,12,12,12,15,18,14,18,18,21,18,4,5,13,12,5,0,12,8,8,16,15,22,9
11,14,15,9,9,15,15,14,6,3,2,8,14,6,14,13,17,14,11,13,11,18,13,13,0,11,16,7,11,18,12
16,20,8,17,6,9,21,9,9,11,9,13,20,11,20,20,23,20,6,7,11,13,8,7,10,0,8,12,17,25,8
16,23,5,22,10,7,24,9,14,16,14,14,23,14,23,22,25,23,10,7,12,7,7,10,16,10,0,16,20,26,7
6,16,15,10,8,17,17,16,6,7,6,3,17,2,16,17,20,16,14,15,6,15,15,15,8,12,14,0,13,17,11
14,6,19,8,17,19,6,19,14,11,12,15,10,12,6,14,18,6,16,17,18,25,18,17,12,19,21,13,0,14,20
14,13,24,13,21,25,16,25,19,17,17,16,11,16,13,20,23,13,22,23,18,24,24,23,18,25,24,15,12,0,20
13,23,8,18,6,10,24,9,11,13,11,10,23,10,23,22,26,23,10,8,8,8,9,10,13,9,7,12,20,22,0
