Name: bar-n15-m4-c2-OD-medium
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 4
CapacityOD: 50
VehicleODs: 8
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4490414,2.2067515,[14, 6, 2, 23],92,212,10,8
2,41.4460569,2.2221081,[7, 2, 1, 16],42,162,10,9
3,41.4590049,2.1968273,[14, 6, 2, 36],0,80,10,10
4,41.4401388,2.2264488,[14, 6, 2, 18],114,234,10,11
5,41.4326536,2.2222507,[14, 6, 2, 11],55,175,10,12
6,41.4446179,2.2398851,[7, 2, 1, 12],33,153,10,13
7,41.4520396,2.2128935,[14, 6, 2, 35],0,117,10,14
8,41.3798821,2.0507836,[-14, -6, -2, -23],132,222,10,1
9,41.4698459,2.1816529,[-7, -2, -1, -16],64,184,10,2
10,41.3740481,2.1087776,[-14, -6, -2, -36],35,155,10,3
11,41.4176378,2.1351566,[-14, -6, -2, -18],139,227,10,4
12,41.3536974,2.0864987,[-14, -6, -2, -11],90,210,10,5
13,41.3182357,2.0824932,[-7, -2, -1, -12],69,189,10,6
14,41.4046304,2.2047496,[-14, -6, -2, -35],22,142,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,23,41.4250776,2.2272202,41.4251356,2.0984945,0,720
16,24,41.364272,2.0908178,41.4432,2.22515,49,523
17,25,41.3216326,2.0964703,41.3991212,2.1567492,0,720
18,26,41.3783978,2.1277763,41.441527,2.2275919,42,495
19,27,41.3544296,2.0735694,41.3906531,2.0730443,25,454
20,28,41.4480155,2.2171536,41.3949328,2.12944,128,464
21,29,41.4623355,2.2014148,41.3832447,2.074934,75,522
22,30,41.3742058,2.1417345,41.3764913,2.085174,0,420
edge
0,17,18,18,16,15,17,17,19,21,12,13,15,16,11,13,16,14,8,16,17,18,6,19,17,10,17,19,10,17,15
16,0,6,5,7,6,8,3,22,8,20,11,20,25,10,8,20,24,19,24,3,5,20,21,6,16,7,22,17,20,19
19,6,0,8,5,6,7,5,25,12,23,15,23,28,13,8,23,27,22,27,5,9,22,24,4,19,6,25,20,23,22
18,4,8,0,9,10,10,5,21,9,20,11,20,24,13,10,20,26,18,23,5,3,21,20,8,17,9,22,16,20,19
16,8,5,10,0,3,5,7,25,13,23,15,23,25,10,5,24,23,20,25,6,10,19,24,3,16,3,25,19,23,22
15,7,6,9,4,0,6,6,24,11,22,14,22,24,9,3,22,23,19,24,6,9,18,23,4,15,5,24,18,22,21
17,8,6,10,5,5,0,7,26,14,24,16,24,26,11,7,25,24,21,26,7,10,20,25,4,17,4,26,20,24,23
18,3,5,5,6,8,8,0,22,10,20,12,20,25,12,10,21,25,19,24,2,5,21,21,6,17,6,23,17,20,19
18,22,26,22,27,25,29,23,0,24,11,14,12,16,23,26,11,16,12,11,23,23,15,19,27,17,27,6,14,5,6
21,9,13,10,14,13,16,10,23,0,21,13,21,26,14,13,21,27,20,25,11,10,22,22,14,17,14,23,18,21,20
11,18,22,19,23,21,24,19,10,20,0,10,8,13,18,22,7,12,5,9,19,19,8,15,23,13,23,9,10,7,6
13,12,16,13,17,16,19,13,13,14,11,0,11,16,14,16,11,18,9,15,14,13,12,12,17,8,17,13,7,11,10
15,20,24,20,25,23,26,21,11,22,8,12,0,9,20,22,5,11,10,5,21,21,12,17,24,15,25,11,12,9,8
14,24,25,24,23,22,24,24,15,26,12,16,8,0,18,20,10,3,13,11,24,25,12,21,24,18,24,15,15,13,12
10,12,13,12,11,9,12,12,24,15,19,13,18,19,0,8,20,18,16,20,12,13,14,23,11,12,11,24,15,22,21
14,8,8,9,6,3,7,8,24,12,22,14,22,23,7,0,23,22,19,24,8,9,18,23,6,16,7,25,19,22,21
15,20,24,20,25,23,26,21,11,22,7,12,6,10,21,23,0,12,9,8,21,21,11,17,24,15,25,10,12,8,6
14,25,26,25,24,22,25,25,16,28,14,18,10,3,19,21,12,0,13,12,25,26,12,23,25,19,25,17,15,15,14
7,19,22,20,20,18,21,20,13,21,5,11,11,13,15,19,11,13,0,13,21,20,4,15,21,9,21,12,6,10,9
16,21,25,22,26,24,27,22,11,23,10,13,5,11,21,23,7,12,11,0,23,22,14,18,26,17,26,12,13,10,8
17,4,5,5,6,7,8,2,23,10,21,12,21,25,11,9,21,25,19,25,0,6,21,21,6,17,7,23,17,21,20
18,4,8,3,9,10,10,5,22,9,20,11,20,24,13,11,20,26,18,24,5,0,21,20,8,17,9,22,16,20,19
5,19,21,20,19,17,20,19,14,20,7,11,12,12,13,17,12,12,4,14,20,20,0,16,19,9,19,14,7,12,10
19,20,24,20,25,23,26,21,17,22,15,12,15,20,22,24,16,22,14,19,21,21,17,0,24,15,25,18,12,16,14
17,6,3,8,2,5,4,5,25,12,24,15,24,26,11,6,24,24,21,26,5,8,20,24,0,17,3,26,20,24,23
10,13,17,14,15,13,16,14,16,15,12,6,14,19,10,14,15,18,9,18,15,15,10,15,16,0,16,17,7,15,14
17,7,4,8,2,4,4,5,26,13,24,16,24,26,11,6,25,24,21,26,6,9,20,25,2,17,0,26,20,24,23
18,23,27,23,28,26,29,24,6,25,10,15,11,16,24,27,11,18,12,13,24,24,14,20,27,18,28,0,14,3,6
9,15,19,16,19,18,20,16,12,17,7,7,11,14,14,18,11,14,4,15,17,16,7,11,20,8,20,13,0,11,10
16,21,26,22,27,25,28,22,6,23,9,13,10,14,23,26,9,16,10,12,23,22,13,18,26,17,27,5,13,0,4
13,19,23,20,25,23,26,20,7,21,6,11,6,11,21,24,5,13,8,8,21,20,10,16,24,15,25,6,11,4,0
