Name: ber-n30-m4-c2-OD-medium
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 10
CapacityOD: 50
VehicleODs: 15
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,52.4517877,13.3258861,[0, 0, 0, 0],0,240,0,0
1,52.4866147,13.5354853,[7, 2, 1, 17],0,240,5,16
2,52.5656642,13.5574775,[14, 6, 2, 34],2,122,5,17
3,52.5305237,13.5420027,[14, 6, 2, 13],79,199,5,18
4,52.4957737,13.2623807,[14, 6, 2, 14],76,196,5,19
5,52.4478418,13.4766442,[7, 2, 1, 11],0,114,5,20
6,52.6099933,13.2396654,[3, 1, 0, 6],0,240,5,21
7,52.5023344,13.4496642,[14, 6, 2, 27],0,113,5,22
8,52.6128083,13.2200872,[14, 6, 2, 13],83,203,5,23
9,52.6059082,13.2374783,[14, 6, 2, 10],28,148,5,24
10,52.545092,13.1906944,[14, 6, 2, 19],12,132,5,25
11,52.4804206,13.5219344,[7, 2, 1, 13],76,196,5,26
12,52.6186288,13.4228084,[14, 6, 2, 11],0,113,5,27
13,52.3959905,13.41716,[14, 6, 2, 26],52,172,5,28
14,52.4946293,13.3602715,[7, 2, 1, 6],54,174,5,29
15,52.413744,13.2661427,[14, 6, 2, 21],0,110,5,30
16,52.4378443,13.487082,[-7, -2, -1, -17],0,240,5,1
17,52.4232751,13.4018251,[-14, -6, -2, -34],50,170,5,2
18,52.5807745,13.4036592,[-14, -6, -2, -13],117,211,5,3
19,52.4231686,13.5409597,[-14, -6, -2, -14],114,216,5,4
20,52.4757545,13.1286745,[-7, -2, -1, -11],52,172,5,5
21,52.5470411,13.1443436,[-3, -1, 0, -6],0,240,5,6
22,52.5124345,13.1770357,[-14, -6, -2, -27],40,160,5,7
23,52.4877495,13.5667269,[-14, -6, -2, -13],143,205,5,8
24,52.6300921,13.2879298,[-14, -6, -2, -10],49,169,5,9
25,52.5162192,13.6364342,[-14, -6, -2, -19],72,192,5,10
26,52.4389535,13.4466995,[-7, -2, -1, -13],102,222,5,11
27,52.4709148,13.5706322,[-14, -6, -2, -11],47,167,5,12
28,52.4388054,13.47731,[-14, -6, -2, -26],75,195,5,13
29,52.533719,13.5927058,[-7, -2, -1, -6],95,198,5,14
30,52.4309904,13.3996006,[-14, -6, -2, -21],28,148,5,15
StartID EndID StartX StartY EndX EndY StartT EndT
31,46,52.6173252,13.4945523,52.618849,13.4942687,85,445
32,47,52.4316787,13.5113971,52.5545406,13.2063996,92,455
33,48,52.4878607,13.5201731,52.6117818,13.2371153,17,536
34,49,52.546669,13.4211684,52.5162917,13.2627755,15,477
35,50,52.4393384,13.5531586,52.6086512,13.2338073,43,544
36,51,52.625354,13.2420837,52.6050842,13.2375804,0,411
37,52,52.5762826,13.4334327,52.554923,13.417146,90,459
38,53,52.4761791,13.5219246,52.4851616,13.6168526,1,439
39,54,52.4626789,13.5239581,52.5072158,13.6102962,0,435
40,55,52.4574222,13.5182205,52.4845529,13.5242616,102,462
41,56,52.4289105,13.4800376,52.6073611,13.2580825,81,471
42,57,52.6105417,13.2394849,52.4260394,13.587318,42,537
43,58,52.4925644,13.5090673,52.5548837,13.1606257,0,522
44,59,52.43691,13.4962049,52.4094959,13.5241,0,405
45,60,52.5187586,13.4887459,52.4560076,13.363978,37,487
edge
0,28,39,35,16,17,31,23,33,30,27,25,38,19,12,13,19,14,30,23,32,31,25,34,32,44,17,32,17,41,14,42,20,27,26,24,32,30,25,23,23,19,31,30,19,28,41,28,30,15,31,30,27,38,40,28,31,32,32,25,7
29,0,19,14,34,16,45,15,46,44,45,5,32,30,29,38,19,29,28,18,50,49,43,12,46,20,20,10,18,18,28,34,16,4,21,14,46,24,5,8,12,18,45,6,15,11,34,46,44,33,45,44,23,19,16,5,44,17,50,22,25
39,18,0,9,41,30,44,22,46,43,45,19,25,44,32,49,33,43,23,32,56,52,49,19,44,20,34,22,32,12,43,25,30,17,20,28,45,19,19,23,27,32,44,17,29,15,25,46,43,38,44,43,20,24,19,19,44,31,50,36,36
37,14,10,0,41,26,43,19,45,43,45,15,29,40,29,47,29,39,25,28,54,51,47,14,43,17,30,17,28,10,39,29,26,14,19,23,45,21,15,19,23,29,43,14,26,13,29,46,43,37,44,42,20,20,14,15,43,27,50,32,34
15,33,41,38,0,23,25,27,27,25,19,30,35,29,15,20,24,24,24,28,23,23,16,39,27,48,23,38,22,44,25,39,26,33,25,30,26,28,30,28,28,25,25,35,24,32,38,20,24,7,26,24,23,43,43,34,25,37,24,30,16
18,15,31,25,24,0,38,15,40,38,34,13,38,16,18,28,6,15,32,13,39,38,33,21,40,32,8,20,4,30,15,42,9,15,26,12,40,31,13,10,8,6,38,18,8,21,42,35,38,23,39,37,27,26,27,16,38,18,40,15,15
30,45,44,42,25,38,0,34,5,3,22,45,31,44,29,36,39,39,24,43,36,29,29,48,14,53,38,52,37,48,40,39,41,44,27,45,7,29,46,43,43,40,1,43,39,37,38,19,1,22,2,3,26,54,49,46,7,52,26,45,31
23,15,22,18,28,16,34,0,36,34,35,14,24,28,15,32,20,25,19,21,42,39,35,20,35,25,19,23,18,23,25,28,19,14,12,19,35,17,15,15,15,20,34,12,18,9,28,36,33,25,34,33,14,25,20,16,34,25,40,24,19
32,46,46,44,27,40,5,36,0,5,22,47,32,46,31,38,41,41,26,45,35,28,29,50,16,55,40,54,39,50,42,40,43,46,29,47,9,31,47,45,45,41,5,45,41,39,40,18,4,24,4,4,27,56,51,47,9,54,26,47,33
30,44,44,42,25,37,3,34,5,0,21,45,30,44,29,36,39,39,23,43,35,28,28,48,16,53,38,51,37,48,40,38,40,44,27,44,9,29,45,43,43,39,3,43,39,37,38,18,3,22,2,1,25,54,49,45,8,52,25,45,31
26,44,45,44,20,34,23,35,22,22,0,42,39,40,26,32,35,35,28,39,17,9,10,50,30,55,34,49,33,50,36,43,37,44,29,41,28,32,42,39,39,36,23,44,35,39,42,5,23,13,22,21,27,54,51,45,27,48,7,41,27
26,5,20,15,32,13,44,13,46,44,42,0,33,27,26,36,16,26,28,15,47,46,41,12,46,21,17,11,15,19,26,36,13,5,21,13,46,26,2,6,10,15,44,8,13,13,35,43,44,30,45,44,23,20,17,6,44,16,47,19,22
39,33,25,28,35,39,31,25,32,30,39,34,0,47,31,46,41,43,11,44,50,45,43,37,27,41,39,40,40,33,43,12,42,32,17,42,33,11,34,37,38,41,31,31,41,23,12,39,30,32,31,30,15,42,37,34,30,48,44,47,36
