Name: bar-n45-m4-c3-OD-small
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 3
CapacityHD: 100
VehicleHDs: 12
CapacityOD: 50
VehicleODs: 9
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4637349,2.2388505,[3, 1, 0, 7],126,240,10,23
2,41.3741082,2.1246055,[7, 2, 1, 13],0,74,10,24
3,41.3375512,2.1083287,[14, 6, 2, 11],0,98,10,25
4,41.3769361,2.105641,[7, 2, 1, 8],49,169,10,26
5,41.4319909,2.2300518,[14, 6, 2, 28],20,140,10,27
6,41.4478675,2.2063436,[7, 2, 1, 12],0,113,10,28
7,41.4441413,2.1803301,[14, 6, 2, 12],130,240,10,29
8,41.4449641,2.2128698,[14, 6, 2, 11],105,225,10,30
9,41.4520389,2.2273956,[14, 6, 2, 33],93,213,10,31
10,41.4425434,2.213546,[14, 6, 2, 9],59,179,10,32
11,41.4605327,2.2386997,[14, 6, 2, 18],11,131,10,33
12,41.4403956,2.2184485,[14, 6, 2, 11],110,230,10,34
13,41.3819329,2.0795768,[14, 6, 2, 24],0,88,10,35
14,41.3904608,2.1457467,[3, 1, 6, 3],51,171,10,36
15,41.4427396,2.2253295,[14, 6, 2, 28],0,79,10,37
16,41.4062484,2.1650543,[14, 6, 2, 33],122,240,10,38
17,41.4544532,2.2186274,[3, 1, 6, 3],0,107,10,39
18,41.4326536,2.2222507,[14, 6, 2, 11],55,175,10,40
19,41.4426591,2.1749909,[3, 1, 0, 5],6,126,10,41
20,41.3719594,2.1121604,[7, 2, 1, 9],43,163,10,42
21,41.3773527,2.1744796,[14, 6, 2, 36],115,235,10,43
22,41.4490414,2.2067515,[14, 6, 2, 23],92,212,10,44
23,41.4088045,2.1393822,[-3, -1, 0, -7],153,228,10,1
24,41.4141762,2.1372591,[-7, -2, -1, -13],23,143,10,2
25,41.4080448,2.2096487,[-14, -6, -2, -11],34,154,10,3
26,41.435607,2.1179232,[-7, -2, -1, -8],85,205,10,4
27,41.4497006,2.2229892,[-14, -6, -2, -28],38,158,10,5
28,41.4406278,2.1892066,[-7, -2, -1, -12],16,136,10,6
29,41.4394681,2.2171632,[-14, -6, -2, -12],149,224,10,7
30,41.372823,2.0600052,[-14, -6, -2, -11],139,222,10,8
31,41.4168684,2.179132,[-14, -6, -2, -33],117,228,10,9
32,41.376977,2.1712554,[-14, -6, -2, -9],88,208,10,10
33,41.392414,2.1395044,[-14, -6, -2, -18],41,161,10,11
34,41.4247627,2.1907999,[-14, -6, -2, -11],128,226,10,12
35,41.3238794,2.0912046,[-14, -6, -2, -24],26,146,10,13
36,41.4463448,2.1763859,[-3, -1, -6, -3],74,194,10,14
37,41.450472,2.2086465,[-14, -6, -2, -28],18,138,10,15
38,41.4201793,2.2027689,[-14, -6, -2, -33],140,226,10,16
39,41.4528571,2.2348045,[-3, -1, -6, -3],17,137,10,17
40,41.3536974,2.0864987,[-14, -6, -2, -11],90,210,10,18
41,41.4517244,2.2208757,[-3, -1, 0, -5],23,143,10,19
42,41.4087687,2.1412546,[-7, -2, -1, -9],65,185,10,20
43,41.3601525,2.1023202,[-14, -6, -2, -36],141,229,10,21
44,41.3798821,2.0507836,[-14, -6, -2, -23],132,222,10,22
StartID EndID StartX StartY EndX EndY StartT EndT
45,54,41.3519567,2.0735431,41.4181979,2.1769714,55,502
46,55,41.4203347,2.154988,41.449529,2.2162535,0,429
47,56,41.452299,2.2327227,41.444196,2.2231824,128,464
48,57,41.3736106,2.140136,41.3989488,2.1569471,104,482
49,58,41.3317926,2.0992391,41.3847151,2.066434,79,508
50,59,41.4160758,2.1764666,41.4112566,2.1908185,0,405
51,60,41.462595,2.2032144,41.4351116,2.1668645,0,417
52,61,41.4242744,2.1855493,41.4573228,2.2032651,0,414
53,62,41.440759,2.2378881,41.4533651,2.2357165,0,408
edge
0,18,9,12,12,14,17,18,16,18,16,18,17,16,7,17,11,19,15,18,12,3,17,12,13,12,25,18,17,17,19,13,7,8,14,16,19,17,14,18,15,18,14,13,19,15,14,18,6,14,13,18,13,16,13,17,19,11,19,12,17,17,17
20,0,23,26,21,10,8,10,10,7,10,3,11,22,20,9,17,6,10,11,23,18,7,17,14,13,26,8,10,11,26,15,23,20,13,30,10,9,12,6,23,7,17,24,24,25,16,6,23,27,15,7,13,10,14,8,10,21,25,15,12,7,5
8,22,0,11,5,19,20,17,20,23,20,22,20,10,6,22,11,22,19,16,4,10,19,9,10,15,22,22,18,20,14,13,9,6,15,14,16,21,15,22,10,21,12,7,13,10,13,22,4,10,13,21,14,21,13,20,23,11,12,13,16,19,22
11,25,9,0,10,21,24,22,23,25,23,25,24,14,12,25,16,26,22,21,9,13,24,14,15,19,27,25,23,24,15,18,13,11,20,11,21,24,19,25,9,25,17,6,16,10,18,25,9,7,18,26,19,23,18,24,26,16,16,17,21,24,25
10,20,5,11,0,21,18,15,18,21,19,21,21,6,9,23,13,20,21,14,4,12,18,11,8,18,21,20,17,20,11,16,12,8,17,15,14,19,17,23,8,19,11,6,10,10,12,22,7,12,15,19,16,23,15,18,22,13,9,15,14,17,23
15,9,21,20,21,0,8,10,6,7,6,9,6,22,16,6,14,7,3,11,23,13,8,17,14,6,26,7,10,5,26,11,17,17,9,24,10,7,6,7,23,7,17,22,25,23,16,7,19,22,12,10,10,5,12,7,8,17,25,10,12,9,7
16,7,20,21,18,8,0,7,3,5,3,8,5,19,16,7,14,4,6,7,19,14,3,14,11,9,23,4,6,5,23,11,18,17,8,25,7,2,7,7,19,3,14,21,21,22,13,6,19,23,11,5,9,9,11,2,6,17,21,10,9,4,7
18,8,16,19,15,10,6,0,6,9,7,9,9,16,14,11,10,8,9,4,16,15,6,11,7,11,19,8,5,8,20,8,17,14,8,23,3,7,9,11,16,7,10,18,18,19,9,10,17,21,8,7,7,11,7,7,10,14,18,10,5,5,11
16,8,20,22,19,7,3,7,0,5,2,9,4,20,17,7,14,4,6,8,20,14,3,15,11,9,23,4,6,4,24,11,19,17,8,26,7,3,7,7,20,3,14,22,22,23,13,6,20,24,11,6,10,9,12,2,5,17,22,10,10,4,7
18,5,23,24,21,6,5,9,5,0,6,6,6,22,19,5,16,3,7,10,23,16,5,17,14,11,26,2,8,7,26,13,21,19,11,28,10,5,9,3,23,3,17,24,24,25,16,3,22,26,14,7,11,6,13,3,4,19,25,13,11,6,4
16,9,20,22,19,6,4,7,3,5,0,10,3,20,17,7,13,5,5,8,20,14,4,15,11,9,23,5,6,3,24,11,19,17,8,26,7,3,7,8,20,4,14,22,22,23,13,7,19,24,11,7,10,8,11,3,5,17,22,10,10,5,8
20,2,22,25,21,9,7,9,9,6,10,0,11,22,20,9,17,6,9,10,22,18,7,17,13,13,25,7,9,11,26,14,22,20,12,29,9,8,11,5,22,6,16,24,24,25,15,5,23,27,14,7,12,9,14,7,9,20,24,14,12,6,4
17,8,21,23,21,5,6,10,5,5,3,8,0,22,17,5,14,6,4,10,22,15,6,17,13,10,25,5,9,3,26,11,19,17,8,27,10,5,7,7,22,6,16,24,24,25,15,7,20,24,11,9,10,6,12,5,5,17,24,10,12,7,7
15,23,10,12,7,25,21,19,22,24,22,24,24,0,13,26,17,23,24,18,8,17,21,14,11,22,24,23,20,24,8,19,17,12,21,16,18,22,22,26,9,22,14,10,6,11,15,25,12,14,18,22,20,27,18,22,26,17,5,20,18,20,26
7,19,7,13,8,15,16,14,16,19,17,18,16,11,0,18,6,18,15,13,8,7,16,6,7,12,19,18,14,16,15,9,6,2,11,17,13,17,11,18,12,18,9,11,13,15,9,18,5,13,8,18,9,17,8,17,19,6,13,9,13,16,18
