Name: bar-n30-m4-c2-OD-small
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 9
CapacityOD: 50
VehicleODs: 6
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4407077,2.2267254,[3, 6, 1, 4],97,217,10,16
2,41.4427396,2.2253295,[14, 6, 2, 28],0,79,10,17
3,41.3964899,2.1225321,[14, 6, 2, 8],0,73,10,18
4,41.442579,2.2111895,[14, 6, 2, 11],0,98,10,19
5,41.469147,2.2341853,[14, 6, 2, 27],95,215,10,20
6,41.4659771,2.051335,[7, 2, 1, 5],64,184,10,21
7,41.3375512,2.1083287,[14, 6, 2, 11],0,98,10,22
8,41.4072565,2.1217426,[14, 6, 2, 18],0,102,10,23
9,41.3284942,2.086668,[7, 2, 1, 15],0,76,10,24
10,41.3944368,2.108011,[3, 1, 0, 8],80,200,10,25
11,41.451625,2.2341474,[7, 2, 1, 11],110,230,10,26
12,41.4337282,2.2172295,[14, 6, 2, 16],44,164,10,27
13,41.3719594,2.1121604,[7, 2, 1, 9],43,163,10,28
14,41.450718,2.19299,[14, 6, 2, 8],2,122,10,29
15,41.3317926,2.0992391,[14, 6, 2, 31],79,199,10,30
16,41.3937005,2.1506405,[-3, -6, -1, -4],128,233,10,1
17,41.450472,2.2086465,[-14, -6, -2, -28],18,138,10,2
18,41.4612706,2.2006899,[-14, -6, -2, -8],25,145,10,3
19,41.374026,2.113582,[-14, -6, -2, -11],31,151,10,4
20,41.4105332,2.208314,[-14, -6, -2, -27],124,228,10,5
21,41.3844065,2.1627032,[-7, -2, -1, -5],92,212,10,6
22,41.4080448,2.2096487,[-14, -6, -2, -11],34,154,10,7
23,41.4415796,2.2192121,[-14, -6, -2, -18],32,152,10,8
24,41.4604654,2.2089974,[-7, -2, -1, -15],33,153,10,9
25,41.4603961,2.2397338,[-3, -1, 0, -8],107,221,10,10
26,41.4495961,2.2180694,[-7, -2, -1, -11],126,222,10,11
27,41.4382381,2.22407,[-14, -6, -2, -16],57,177,10,12
28,41.4087687,2.1412546,[-7, -2, -1, -9],65,185,10,13
29,41.3805892,2.1348004,[-14, -6, -2, -8],30,150,10,14
30,41.3847151,2.066434,[-14, -6, -2, -31],108,222,10,15
StartID EndID StartX StartY EndX EndY StartT EndT
31,37,41.4305053,2.2299845,41.4392121,2.1883898,123,474
32,38,41.3328466,2.0921043,41.3745313,2.1450922,104,497
33,39,41.4470474,2.2197586,41.4076473,2.1545724,0,441
34,40,41.4487614,2.2160931,41.4029761,2.1475665,117,477
35,41,41.3769361,2.105641,41.435607,2.1179232,49,517
36,42,41.4582638,2.0713341,41.4065696,2.1451119,0,441
edge
0,17,17,10,16,19,21,12,12,16,12,17,15,12,18,14,8,17,18,11,13,6,12,18,18,18,18,16,14,8,19,14,16,18,17,12,22,17,6,12,10,25,12
16,0,4,20,6,8,26,21,16,25,20,5,3,23,10,23,16,7,10,23,8,16,9,4,10,7,7,3,18,19,26,5,25,5,7,22,27,10,19,15,17,27,16
17,3,0,21,6,8,27,23,17,27,21,5,5,24,11,25,17,7,9,24,10,17,10,4,8,7,6,3,19,21,26,6,27,3,5,23,27,10,21,17,18,28,18
11,20,20,0,15,18,14,13,4,15,5,21,17,8,14,13,8,16,15,8,17,9,16,18,15,17,17,19,8,6,12,19,15,18,16,8,14,13,8,9,7,18,8
16,6,8,16,0,8,22,21,12,25,16,8,4,19,6,23,15,3,6,19,8,15,9,4,6,8,4,5,14,19,21,7,25,4,3,18,22,6,19,14,14,23,14
21,10,10,18,9,0,25,25,15,29,18,7,10,22,9,27,20,8,7,22,14,20,14,11,5,3,8,10,16,22,24,12,29,8,7,21,25,9,24,18,17,25,17
22,27,28,13,22,25,0,21,12,25,14,28,24,18,22,23,17,23,23,18,26,18,25,25,23,25,24,26,16,18,20,26,25,25,23,17,5,21,20,18,16,19,16
11,25,25,12,23,26,23,0,14,9,13,24,22,9,24,7,13,24,25,10,20,12,19,25,25,25,26,23,17,10,16,21,9,25,24,10,23,23,9,15,14,27,14
12,18,19,4,13,16,12,12,0,16,5,19,15,9,12,14,8,14,14,9,16,9,16,17,14,15,15,17,6,8,11,18,16,16,14,8,12,12,10,8,7,15,7
12,23,23,13,21,24,23,4,14,0,12,22,20,11,23,4,15,22,23,12,18,13,17,23,23,23,24,21,17,12,16,19,2,23,22,11,24,23,11,17,15,27,16
12,20,20,6,15,18,14,12,5,15,0,21,17,8,14,13,9,16,16,8,18,10,17,19,16,17,17,19,8,7,11,19,15,18,16,6,14,14,9,10,8,18,8
18,7,7,21,8,6,27,23,17,27,20,0,7,24,11,25,18,8,9,24,10,18,11,8,7,5,6,6,18,21,26,8,27,6,6,23,27,11,22,18,19,27,19
14,5,5,17,3,9,24,19,14,23,17,6,0,20,8,21,13,5,8,20,6,13,7,4,8,8,6,3,15,16,23,4,23,6,5,19,24,8,17,13,14,24,13
11,24,25,10,19,22,18,11,9,13,7,25,21,0,18,11,11,20,20,3,19,11,19,23,20,22,21,23,12,7,10,23,13,22,20,4,19,18,8,14,12,22,13
18,11,12,15,6,9,21,22,11,25,15,12,8,18,0,23,16,7,7,18,11,16,11,10,7,9,8,10,13,18,20,11,25,9,7,17,22,5,20,14,13,22,13
12,23,23,14,21,24,24,4,14,4,13,23,20,11,24,0,15,22,24,12,18,14,18,23,24,23,24,22,18,12,16,19,4,24,22,12,24,23,11,17,15,27,16
7,17,17,6,15,18,17,14,7,16,8,17,12,9,15,14,0,16,17,8,11,3,10,16,17,17,18,15,9,6,14,15,16,17,16,9,17,13,7,6,4,19,6
17,6,7,16,3,7,22,22,12,26,16,7,7,19,5,24,16,0,4,19,10,16,10,6,4,6,3,6,13,19,21,9,26,4,2,18,22,5,20,14,14,22,14
