Name: bar-n45-m4-c3-OD-medium
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 3
CapacityHD: 100
VehicleHDs: 10
CapacityOD: 50
VehicleODs: 23
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4096189,2.1393877,[7, 2, 1, 14],15,135,10,23
2,41.3638313,2.0926901,[14, 6, 2, 18],23,143,10,24
3,41.3818532,2.0520024,[3, 1, 0, 7],74,194,10,25
4,41.3783978,2.1277763,[14, 6, 2, 7],42,162,10,26
5,41.4258103,2.2260865,[7, 2, 1, 18],112,232,10,27
6,41.3284942,2.086668,[7, 2, 1, 15],0,76,10,28
7,41.3840488,2.0995541,[14, 6, 2, 29],78,198,10,29
8,41.4439526,2.0660729,[3, 1, 0, 7],0,93,10,30
9,41.3804674,2.0809159,[14, 6, 2, 9],0,120,10,31
10,41.3857728,2.091363,[14, 6, 2, 7],70,190,10,32
11,41.3656084,2.0582814,[14, 6, 2, 29],0,240,10,33
12,41.3833251,2.0764792,[14, 6, 2, 14],0,99,10,34
13,41.4548986,2.2100092,[14, 6, 2, 29],129,240,10,35
14,41.4417277,2.237108,[7, 2, 1, 9],0,119,10,36
15,41.411396,2.1370889,[14, 6, 2, 10],111,231,10,37
16,41.4319909,2.2300518,[14, 6, 2, 28],20,140,10,38
17,41.4548604,2.234691,[7, 2, 1, 14],21,141,10,39
18,41.3242511,2.0918881,[3, 1, 0, 7],62,182,10,40
19,41.4433485,2.1807613,[7, 2, 1, 15],15,135,10,41
20,41.4566576,2.2133261,[14, 6, 2, 19],3,123,10,42
21,41.4242744,2.1855493,[14, 6, 2, 18],0,115,10,43
22,41.4446179,2.2398851,[7, 2, 1, 12],33,153,10,44
23,41.409968,2.2022377,[-7, -2, -1, -14],38,158,10,1
24,41.4026572,2.1572714,[-14, -6, -2, -18],50,170,10,2
25,41.4399253,2.2379168,[-3, -1, 0, -7],120,223,10,3
26,41.441527,2.2275919,[-14, -6, -2, -7],73,193,10,4
27,41.374596,2.116264,[-7, -2, -1, -18],145,231,10,5
28,41.4604654,2.2089974,[-7, -2, -1, -15],33,153,10,6
29,41.4003173,2.1546363,[-14, -6, -2, -29],101,221,10,7
30,41.4510034,2.1897076,[-3, -1, 0, -7],29,149,10,8
31,41.4113774,2.2072199,[-14, -6, -2, -9],37,157,10,9
32,41.3613405,2.0847183,[-14, -6, -2, -7],91,211,10,10
33,41.3752067,2.0871221,[-14, -6, -2, -29],0,240,10,11
34,41.4322033,2.1872315,[-14, -6, -2, -14],39,159,10,12
35,41.4525037,2.2152076,[-14, -6, -2, -29],141,222,10,13
36,41.4459049,2.1886791,[-7, -2, -1, -9],21,141,10,14
37,41.4394006,2.1672105,[-14, -6, -2, -10],129,223,10,15
38,41.4497006,2.2229892,[-14, -6, -2, -28],38,158,10,16
39,41.3746212,2.0992452,[-7, -2, -1, -14],59,179,10,17
40,41.4381083,2.20708,[-3, -1, 0, -7],95,215,10,18
41,41.3737407,2.1591137,[-7, -2, -1, -15],44,164,10,19
42,41.4436988,2.2252387,[-14, -6, -2, -19],19,139,10,20
43,41.4573228,2.2032651,[-14, -6, -2, -18],18,138,10,21
44,41.3182357,2.0824932,[-7, -2, -1, -12],69,189,10,22
StartID EndID StartX StartY EndX EndY StartT EndT
45,68,41.4544532,2.2186274,41.4528571,2.2348045,0,411
46,69,41.4460569,2.2221081,41.4698459,2.1816529,42,468
47,70,41.455319,2.2086932,41.4173957,2.2100637,0,720
48,71,41.4160758,2.1764666,41.4112566,2.1908185,0,405
49,72,41.3741969,2.1245221,41.4012738,2.1441641,140,440
50,73,41.4368981,2.2348379,41.4303138,2.1855012,127,466
51,74,41.3519567,2.0735431,41.4181979,2.1769714,55,502
52,75,41.3271083,2.0868381,41.4499142,2.2135352,81,504
53,76,41.4404673,2.2378337,41.4449382,2.2241955,0,411
54,77,41.4569328,2.0624987,41.3711077,2.1131479,90,510
55,78,41.351608,2.0737941,41.3672918,2.1148142,37,454
56,79,41.3230732,2.0833273,41.4110871,2.1337089,0,720
57,80,41.4590049,2.1968273,41.3740481,2.1087776,0,465
58,81,41.4406203,2.2241249,41.4354096,2.171624,0,720
59,82,41.3684347,2.0991589,41.4505409,2.2368208,67,535
60,83,41.4298515,2.1820608,41.3849029,2.0854836,56,497
61,84,41.451625,2.2341474,41.4495961,2.2180694,110,470
62,85,41.429631,2.2253478,41.3755228,2.1409372,70,514
63,86,41.4184792,2.143728,41.3181394,2.0751992,81,513
64,87,41.4490281,2.2108257,41.376514,2.1375849,66,531
65,88,41.3189186,2.1017005,41.4269596,2.2253214,0,720
66,89,41.322348,2.0923512,41.4401413,2.1478097,89,491
67,90,41.3636997,2.095824,41.4504896,2.2198529,73,520
edge
0,12,16,19,8,13,16,14,18,16,14,17,17,17,17,12,14,17,15,18,18,13,17,12,11,16,17,10,18,10,19,13,17,14,16,18,18,17,18,13,16,3,17,17,16,19,18,17,13,9,15,15,16,16,21,15,16,18,16,14,14,17,14,14,16,15,15,16,18,21,13,12,9,16,13,17,19,12,12,12,12,16,16,15,18,6,16,8,13,19,18
12,0,12,14,8,16,18,9,12,12,10,16,13,12,18,2,16,17,19,10,13,10,19,13,6,18,18,10,13,6,11,13,12,10,12,14,11,8,15,11,13,12,16,12,17,15,16,12,7,11,17,15,19,18,15,15,18,13,17,12,10,18,17,3,14,18,19,13,17,14,14,10,5,11,8,13,17,12,13,3,12,9,18,11,15,10,17,11,16,9,14
15,14,0,11,10,24,13,8,16,8,9,11,8,20,27,12,24,25,13,18,21,20,27,22,17,26,25,8,21,15,19,22,5,5,21,22,19,16,23,7,21,14,24,20,11,23,24,20,18,10,25,7,13,26,19,7,12,21,25,6,19,26,25,14,22,13,13,2,25,22,23,19,14,21,18,21,25,7,7,12,8,17,26,8,23,11,11,12,23,17,22
19,17,12,0,13,27,17,10,19,8,10,8,6,23,30,15,27,28,18,21,24,22,30,25,19,29,28,12,24,18,22,25,12,9,24,25,22,19,26,10,24,19,27,23,17,26,27,23,21,14,28,11,18,29,22,11,18,24,28,11,22,29,28,17,25,18,18,12,28,25,25,22,16,24,21,24,28,13,14,15,12,20,29,9,26,15,18,16,27,20,25
7,9,11,13,0,19,13,8,15,9,8,15,10,19,21,9,18,21,13,17,20,14,21,15,11,20,21,4,20,9,18,15,11,8,17,21,18,15,22,6,18,7,21,19,13,22,22,19,13,3,19,12,13,20,18,12,14,20,20,8,15,21,20,12,20,13,13,11,22,21,16,13,8,16,13,20,22,6,6,9,5,16,20,9,22,3,13,4,19,16,21
14,17,22,24,19,0,23,19,22,22,20,25,22,8,6,14,2,8,23,9,9,9,7,7,15,5,6,21,9,15,9,5,22,20,10,8,9,10,7,21,6,15,6,8,23,8,8,8,11,20,5,22,24,5,25,22,24,9,5,22,9,8,3,15,7,22,23,22,8,11,5,9,16,9,11,7,8,22,22,15,22,10,7,21,9,17,24,18,1,13,8
12,16,10,15,11,18,0,12,20,13,13,11,13,22,22,15,19,22,2,21,23,20,23,17,18,21,22,12,23,16,23,18,10,11,23,23,23,20,23,10,21,12,22,22,4,24,24,22,19,10,21,8,2,21,23,8,2,23,21,10,21,22,19,17,22,4,3,10,23,26,19,18,14,23,19,22,24,11,10,16,12,21,22,13,24,10,5,11,18,21,24
13,11,9,8,7,21,16,0,13,5,3,11,6,17,23,9,21,22,16,15,17,16,24,18,13,23,22,7,18,12,16,19,9,5,18,19,16,13,19,5,18,12,21,17,14,19,21,17,14,7,22,12,16,23,16,12,15,17,22,7,16,23,21,10,18,16,15,9,22,19,19,16,10,17,15,18,21,8,9,9,7,14,22,4,19,9,14,10,21,14,19
19,13,15,17,14,24,22,12,0,15,13,19,15,20,26,11,24,24,22,17,20,19,26,22,16,25,25,15,21,15,19,23,15,13,20,21,19,15,22,14,20,18,24,19,20,22,24,20,17,15,25,18,22,25,5,18,21,20,24,15,18,26,24,13,21,22,22,15,25,22,23,20,12,20,17,20,24,16,17,12,15,17,25,14,22,16,20,16,24,17,22
14,14,7,7,9,24,15,5,16,0,4,9,3,20,26,11,24,24,15,17,20,19,26,21,16,26,25,7,21,15,19,22,8,4,21,21,19,15,22,5,21,14,24,19,13,22,24,20,17,9,25,10,15,25,19,10,14,20,25,6,19,26,24,13,21,15,15,8,25,22,22,19,13,20,17,21,24,8,9,12,7,17,25,3,22,10,13,11,24,17,22
14,12,8,8,8,22,16,3,14,3,0,11,5,18,25,10,22,23,16,16,19,17,25,20,14,24,23,7,19,13,17,20,9,5,19,20,17,14,21,5,19,14,22,18,14,21,22,18,16,9,23,11,16,24,17,12,15,19,23,7,17,24,23,12,20,16,16,9,23,20,20,17,11,19,16,19,23,8,9,10,7,15,24,3,21,10,14,11,22,15,20
17,17,11,6,14,23,12,11,20,9,11,0,8,24,27,15,24,27,13,21,24,23,27,22,20,26,27,13,24,18,23,23,11,10,24,25,23,19,26,11,24,18,27,23,13,26,28,24,21,14,26,6,13,26,23,6,13,24,26,12,22,27,24,17,25,13,14,12,28,26,24,23,17,24,21,24,28,14,14,16,13,21,27,10,26,15,13,16,23,21,26
15,15,8,6,10,25,16,6,17,3,5,9,0,21,27,13,25,26,16,19,21,20,28,22,17,27,26,8,22,16,20,23,9,5,22,23,20,17,24,6,22,15,25,21,14,23,25,21,19,10,26,11,16,27,20,11,15,22,26,7,20,27,26,14,22,16,16,9,26,23,23,20,14,21,19,22,25,9,11,13,8,18,26,4,23,11,14,12,25,18,23
