Name: ber-n30-m4-c2-OD-small
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 10
CapacityOD: 50
VehicleODs: 6
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,52.4517877,13.3258861,[0, 0, 0, 0],0,240,0,0
1,52.4870209,13.5320217,[14, 6, 2, 32],103,223,5,16
2,52.4761791,13.5219246,[7, 2, 1, 9],1,121,5,17
3,52.4353736,13.4814957,[7, 2, 1, 15],82,202,5,18
4,52.4471834,13.4529372,[14, 6, 2, 33],0,101,5,19
5,52.4160947,13.4991712,[7, 2, 1, 11],0,240,5,20
6,52.4927163,13.5137877,[14, 6, 2, 7],23,143,5,21
7,52.5041733,13.4497759,[14, 6, 2, 24],5,125,5,22
8,52.5497747,13.1712069,[3, 1, 0, 7],92,212,5,23
9,52.4866147,13.5354853,[7, 2, 1, 17],0,240,5,24
10,52.4308234,13.4770584,[14, 6, 2, 25],10,130,5,25
11,52.4911239,13.4800456,[14, 6, 2, 17],48,168,5,26
12,52.4354935,13.4803357,[7, 2, 1, 5],5,125,5,27
13,52.4352535,13.4622307,[14, 6, 2, 16],0,109,5,28
14,52.4371772,13.4658802,[7, 2, 1, 9],20,140,5,29
15,52.5113082,13.5208665,[7, 2, 1, 18],4,124,5,30
16,52.537683,13.5869203,[-14, -6, -2, -32],126,200,5,1
17,52.4851616,13.6168526,[-7, -2, -1, -9],27,147,5,2
18,52.6070266,13.2990105,[-7, -2, -1, -15],126,213,5,3
19,52.6350995,13.2966483,[-14, -6, -2, -33],46,166,5,4
20,52.5534562,13.4463303,[-7, -2, -1, -11],0,240,5,5
21,52.445441,13.4986863,[-14, -6, -2, -7],44,164,5,6
22,52.5714697,13.3435558,[-14, -6, -2, -24],32,152,5,7
23,52.4400522,13.2393985,[-3, -1, 0, -7],126,226,5,8
24,52.4378443,13.487082,[-7, -2, -1, -17],0,240,5,9
25,52.4951925,13.5548604,[-14, -6, -2, -25],40,160,5,10
26,52.476681,13.5092996,[-14, -6, -2, -17],65,185,5,11
27,52.6166839,13.2287476,[-7, -2, -1, -5],59,179,5,12
28,52.5697274,13.3219033,[-14, -6, -2, -16],41,161,5,13
29,52.4864565,13.5158714,[-7, -2, -1, -9],43,163,5,14
30,52.6358787,13.2730891,[-7, -2, -1, -18],53,173,5,15
StartID EndID StartX StartY EndX EndY StartT EndT
31,37,52.4399829,13.5670271,52.4046754,13.572533,129,462
32,38,52.6115016,13.2447857,52.5283096,13.1967646,105,465
33,39,52.6004651,13.2417933,52.5845909,13.3340929,77,494
34,40,52.4912853,13.5263029,52.5493431,13.4544507,11,440
35,41,52.4257025,13.494234,52.4274721,13.4864184,72,456
36,42,52.4326493,13.4969351,52.5707958,13.4425,5,470
edge
0,27,25,18,16,22,30,23,29,28,19,25,18,18,18,31,40,38,28,35,27,20,24,14,19,35,23,32,21,28,34,25,30,29,28,20,18,29,24,25,27,19,29
28,0,4,17,17,19,5,15,46,1,18,15,17,18,17,6,18,19,41,45,20,13,32,37,18,12,7,45,33,4,47,13,43,43,3,17,15,20,41,34,18,16,22
25,5,0,14,14,16,8,15,43,6,15,15,14,15,14,9,20,20,42,47,22,10,34,34,15,14,5,46,34,6,48,12,44,43,6,14,12,18,38,36,20,13,24
19,17,15,0,6,7,20,19,38,18,3,19,2,5,4,21,32,27,36,43,29,7,33,28,4,24,14,40,30,18,42,13,38,38,18,5,4,16,33,33,29,4,31
17,16,15,7,0,9,19,16,35,17,6,16,6,4,4,20,32,27,34,41,26,9,30,26,8,25,13,38,27,18,40,15,36,35,17,8,7,18,30,31,26,7,28
24,18,17,7,9,0,21,23,42,19,5,23,7,7,8,23,33,26,41,48,33,9,37,33,8,23,17,45,34,20,47,12,43,42,19,5,5,14,37,38,33,5,35
31,5,7,20,20,22,0,13,47,6,21,12,20,21,20,6,18,20,40,44,19,16,31,40,21,13,10,44,31,5,46,17,42,41,4,20,18,24,43,33,18,19,22
23,14,15,19,17,23,11,0,38,15,20,6,19,19,19,12,23,26,31,36,14,17,22,32,20,19,13,35,23,14,38,21,33,33,13,21,19,25,33,25,14,20,16
27,45,43,36,34,40,46,37,0,46,37,40,36,36,36,43,50,56,27,34,32,37,24,29,37,50,41,25,21,46,33,43,25,21,46,38,36,46,7,25,34,37,34
29,1,5,18,18,20,6,16,47,0,18,15,18,19,18,7,18,19,42,46,20,14,32,38,19,13,8,46,33,5,48,14,44,43,4,18,16,21,42,35,19,17,22
20,17,15,4,5,5,20,19,38,18,0,19,4,3,3,21,32,28,37,44,29,7,33,29,5,25,15,40,30,18,43,13,38,38,18,4,4,16,33,33,29,3,31
25,14,14,18,16,22,11,5,41,14,19,0,18,18,18,12,23,26,35,39,17,16,26,34,19,19,12,39,26,13,41,21,37,36,13,20,18,24,37,28,16,20,20
19,16,15,2,6,7,19,19,38,17,3,19,0,4,3,21,32,27,36,43,28,7,33,28,4,24,14,40,30,18,42,13,38,38,18,5,4,16,33,33,28,4,31
18,18,16,5,4,7,21,19,38,19,4,19,4,0,2,22,33,29,36,43,28,8,33,28,7,26,15,40,30,19,42,15,38,38,19,7,7,19,33,33,28,5,31
19,17,15,4,4,7,20,19,38,18,4,19,3,3,0,21,32,28,36,43,28,7,33,28,6,25,14,40,30,18,42,15,38,38,18,7,7,19,33,33,28,5,30
33,8,9,23,22,24,7,13,45,8,23,13,23,23,23,0,12,17,38,42,15,18,29,42,23,11,13,42,30,9,44,20,40,40,7,22,20,26,42,31,14,21,18
