Name: bar-n15-m4-c2-OD-large
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 4
CapacityOD: 50
VehicleODs: 18
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.3783978,2.1277763,[14, 6, 2, 7],42,162,10,8
2,41.3741082,2.1246055,[7, 2, 1, 13],0,74,10,9
3,41.4573762,2.2175219,[3, 6, 1, 4],64,184,10,10
4,41.442579,2.2111895,[14, 6, 2, 11],0,98,10,11
5,41.3819329,2.0795768,[14, 6, 2, 24],0,88,10,12
6,41.4337282,2.2172295,[14, 6, 2, 16],44,164,10,13
7,41.4382502,2.2077829,[3, 1, 6, 3],38,158,10,14
8,41.441527,2.2275919,[-14, -6, -2, -7],73,193,10,1
9,41.4141762,2.1372591,[-7, -2, -1, -13],23,143,10,2
10,41.4615268,2.2010703,[-3, -6, -1, -4],80,200,10,3
11,41.374026,2.113582,[-14, -6, -2, -11],31,151,10,4
12,41.3238794,2.0912046,[-14, -6, -2, -24],26,146,10,5
13,41.4382381,2.22407,[-14, -6, -2, -16],57,177,10,6
14,41.4113198,2.1872084,[-3, -1, -6, -3],59,179,10,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,33,41.4439526,2.0660729,41.4510034,2.1897076,0,447
16,34,41.4166572,2.1910521,41.386186,2.1769304,112,478
17,35,41.411396,2.1370889,41.4394006,2.1672105,111,471
18,36,41.4242744,2.1855493,41.4573228,2.2032651,0,414
19,37,41.4446179,2.2398851,41.3182357,2.0824932,33,501
20,38,41.4520616,2.2095902,41.4501622,2.2232451,81,480
21,39,41.4316293,2.1786367,41.4183301,2.1435178,61,484
22,40,41.462595,2.2032144,41.4351116,2.1668645,0,417
23,41,41.4623355,2.2014148,41.3832447,2.074934,75,522
24,42,41.4520389,2.2273956,41.4168684,2.179132,93,498
25,43,41.457734,2.212668,41.4532509,2.0740358,64,523
26,44,41.3804674,2.0809159,41.4113774,2.2072199,0,471
27,45,41.4474967,2.2216705,41.3908214,2.1745486,104,491
28,46,41.4406203,2.2241249,41.4354096,2.171624,0,720
29,47,41.4436929,2.2246727,41.4349816,2.1930256,0,720
30,48,41.4516487,2.2359664,41.4345712,2.2231087,0,720
31,49,41.3216326,2.0964703,41.3991212,2.1567492,0,720
32,50,41.352645,2.110783,41.3701104,2.1271576,66,480
edge
0,8,9,19,16,16,15,16,17,13,18,11,16,16,11,18,12,12,13,17,18,15,18,18,18,18,16,18,16,19,17,14,12,19,7,17,17,16,18,14,17,17,13,22,13,8,16,17,15,10,10
7,0,3,21,19,10,17,18,21,10,20,5,14,19,11,15,13,9,14,21,20,15,20,20,22,20,9,22,20,23,21,13,8,18,10,15,19,13,21,12,16,10,13,19,15,11,16,17,19,9,4
8,2,0,21,20,10,17,19,21,10,20,4,14,20,12,15,13,10,14,22,20,15,21,20,23,20,9,22,20,23,21,12,8,18,11,15,19,13,22,12,16,10,13,19,16,11,17,18,19,10,3
20,20,22,0,6,21,9,8,8,13,6,22,29,8,14,21,13,14,11,9,4,11,6,6,6,3,21,7,8,7,8,28,25,9,18,10,5,26,5,14,11,22,14,25,13,19,10,10,9,19,23
16,18,20,6,0,19,4,4,7,11,6,19,25,5,9,19,9,12,9,9,4,9,6,6,6,5,19,4,6,5,8,23,22,7,13,8,5,24,4,12,9,19,10,23,8,14,8,6,5,15,21
15,10,10,23,21,0,23,21,26,11,21,8,16,25,18,17,20,12,20,27,22,19,22,22,24,21,3,24,26,26,26,15,12,20,18,16,20,14,23,14,18,2,19,21,23,18,18,22,24,16,11
14,17,18,8,3,20,0,4,4,12,7,20,23,3,7,21,7,13,7,6,6,8,8,8,6,7,20,5,3,7,6,21,20,8,11,9,6,23,6,13,10,21,9,25,6,12,9,6,2,14,19
15,19,20,9,5,20,5,0,9,12,7,21,25,7,9,21,8,13,7,10,7,7,8,8,8,7,20,8,8,9,10,23,21,8,13,9,6,24,7,13,9,21,9,25,8,14,8,5,6,15,21
17,21,22,6,6,24,4,8,0,16,9,23,26,3,10,24,10,17,11,4,6,12,9,9,4,6,24,4,3,4,5,24,23,11,14,12,8,26,5,17,13,24,12,28,9,15,12,9,4,17,22
12,8,10,14,12,11,14,13,17,0,13,10,18,16,9,11,10,2,9,19,13,9,13,13,15,13,11,16,17,17,17,18,14,11,9,8,12,16,14,3,9,11,8,15,13,9,9,13,15,7,11
18,18,20,5,6,19,8,7,9,11,0,19,26,9,12,19,11,12,9,10,5,9,1,1,7,4,19,7,9,8,9,26,23,7,15,8,2,24,6,12,9,20,12,23,11,17,8,8,10,17,21
10,5,5,21,20,8,20,20,24,10,20,0,15,22,14,15,16,11,17,24,20,18,20,20,22,20,7,23,23,24,24,13,8,18,14,15,19,14,21,12,16,8,16,19,18,14,16,20,22,12,6
