Name: bar-n30-m4-c3-OD-medium
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 3
CapacityHD: 100
VehicleHDs: 6
CapacityOD: 50
VehicleODs: 15
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.3857246,2.0845426,[7, 2, 1, 10],36,156,10,16
2,41.3783978,2.1277763,[14, 6, 2, 7],42,162,10,17
3,41.4401388,2.2264488,[14, 6, 2, 18],114,234,10,18
4,41.4364658,2.235424,[14, 6, 2, 31],33,153,10,19
5,41.4305053,2.2299845,[14, 6, 2, 34],123,240,10,20
6,41.3719594,2.1121604,[7, 2, 1, 9],43,163,10,21
7,41.4426591,2.1749909,[3, 1, 0, 5],6,126,10,22
8,41.3944368,2.108011,[3, 1, 0, 8],80,200,10,23
9,41.4351401,2.2133467,[14, 6, 2, 23],94,214,10,24
10,41.4068073,2.162526,[7, 2, 1, 8],0,240,10,25
11,41.4337282,2.2172295,[14, 6, 2, 16],44,164,10,26
12,41.4039251,2.1655089,[14, 6, 2, 34],0,88,10,27
13,41.455319,2.2086932,[14, 6, 2, 23],0,240,10,28
14,41.4322631,2.2139613,[3, 1, 0, 6],48,168,10,29
15,41.4397456,2.225673,[7, 2, 1, 12],0,96,10,30
16,41.454215,2.2130729,[-7, -2, -1, -10],68,188,10,1
17,41.441527,2.2275919,[-14, -6, -2, -7],73,193,10,2
18,41.4176378,2.1351566,[-14, -6, -2, -18],139,227,10,3
19,41.4314187,2.167488,[-14, -6, -2, -31],56,176,10,4
20,41.4392121,2.1883898,[-14, -6, -2, -34],143,221,10,5
21,41.4087687,2.1412546,[-7, -2, -1, -9],65,185,10,6
22,41.4517244,2.2208757,[-3, -1, 0, -5],23,143,10,7
23,41.4603961,2.2397338,[-3, -1, 0, -8],107,221,10,8
24,41.4501494,2.219724,[-14, -6, -2, -23],110,222,10,9
25,41.413884,2.1832137,[-7, -2, -1, -8],0,240,10,10
26,41.4382381,2.22407,[-14, -6, -2, -16],57,177,10,11
27,41.4119071,2.1781489,[-14, -6, -2, -34],14,134,10,12
28,41.4173957,2.2100637,[-14, -6, -2, -23],0,240,10,13
29,41.4301121,2.1404225,[-3, -1, 0, -6],70,190,10,14
30,41.4676564,2.0622343,[-7, -2, -1, -12],42,162,10,15
StartID EndID StartX StartY EndX EndY StartT EndT
31,46,41.4417277,2.237108,41.4459049,2.1886791,0,423
32,47,41.4486609,2.2045368,41.4229208,2.0880057,117,477
33,48,41.3609936,2.0825021,41.4496721,2.2373738,4,496
34,49,41.4659771,2.051335,41.3844065,2.1627032,64,508
35,50,41.3630995,2.0686934,41.376774,2.1326213,127,466
36,51,41.4578645,2.0511169,41.3993734,2.1576859,0,453
37,52,41.426011,2.2262646,41.3789237,2.152275,0,438
38,53,41.3656084,2.0582814,41.3752067,2.0871221,0,720
39,54,41.4096189,2.1393877,41.409968,2.2022377,15,444
40,55,41.4503532,2.2250068,41.4623983,2.0504567,95,461
41,56,41.4520389,2.2273956,41.4168684,2.179132,93,498
42,57,41.357915,2.0903896,41.4207853,2.1543114,33,471
43,58,41.4637349,2.2388505,41.4088045,2.1393822,126,468
44,59,41.440759,2.2378881,41.4533651,2.2357165,0,408
45,60,41.3830452,2.0762528,41.4008741,2.1610253,56,512
edge
0,18,8,16,16,14,12,18,12,16,10,15,10,17,15,16,18,17,13,16,17,14,18,18,17,12,16,11,13,16,20,17,17,16,21,19,22,13,17,12,18,18,14,18,16,17,18,20,16,6,8,10,5,14,12,23,13,14,12,17,10
16,0,10,26,26,25,9,17,9,22,16,22,16,20,22,25,22,26,12,19,19,14,22,23,22,19,25,18,23,14,18,27,21,9,20,10,21,24,11,14,23,24,10,23,26,5,20,18,26,14,11,16,14,5,22,21,18,15,14,25,16
7,12,0,20,20,19,5,16,8,18,10,17,10,19,17,20,21,21,11,17,18,12,21,22,21,13,19,12,16,12,17,21,20,11,18,12,19,19,15,9,22,22,9,22,20,10,18,16,20,7,2,10,6,8,15,19,13,13,9,21,10
16,25,20,0,4,4,23,11,20,4,13,3,13,8,4,2,7,3,15,13,10,18,6,7,6,11,2,12,6,13,25,5,8,23,26,26,27,5,26,17,5,5,23,7,5,23,10,25,5,15,20,16,16,21,9,26,11,16,17,5,14
16,25,20,4,0,3,23,12,20,6,14,5,14,9,6,4,8,4,15,13,11,18,6,7,6,12,4,12,7,14,25,3,9,23,26,26,27,4,27,18,6,6,23,7,3,24,11,25,5,16,20,17,17,22,9,26,12,17,18,6,15
15,24,19,5,4,0,22,11,19,5,13,4,13,9,5,4,8,5,14,12,10,17,7,8,7,11,4,12,6,13,24,5,8,22,25,26,26,3,26,17,6,7,22,8,4,23,10,24,6,15,19,16,16,21,8,25,11,16,17,7,14
11,10,5,24,23,23,0,16,7,21,14,21,14,19,21,23,20,24,11,17,18,12,20,22,20,16,23,15,19,12,17,24,19,9,18,10,19,22,13,13,22,22,6,21,24,8,18,17,23,11,7,13,10,6,18,20,16,13,13,24,14
17,17,14,11,11,11,16,0,12,8,9,8,9,6,8,11,7,11,7,4,4,10,7,9,7,9,10,8,9,6,18,12,6,15,19,19,20,10,20,10,9,9,16,8,12,16,5,17,11,13,16,13,14,14,11,20,7,9,10,11,10
12,10,6,20,20,19,8,12,0,17,11,17,11,15,17,19,16,20,7,13,14,8,16,17,16,14,19,13,18,8,13,21,15,8,14,11,15,19,13,8,17,18,9,17,21,9,14,13,20,10,7,11,9,7,17,16,13,9,8,20,11
15,23,19,6,7,6,22,10,18,0,12,3,12,7,2,6,7,7,14,11,9,16,6,10,6,10,5,10,6,12,24,8,6,22,25,25,25,5,26,16,8,8,22,10,8,22,9,24,8,14,19,15,15,20,9,25,10,15,16,9,13
10,17,10,14,13,13,13,9,11,12,0,11,3,12,11,14,13,15,7,8,9,8,13,15,13,5,13,4,10,8,17,15,11,15,18,18,19,13,20,6,14,15,16,14,14,16,10,17,14,6,11,6,7,14,9,20,4,6,6,15,3
14,22,17,4,5,4,20,9,17,2,11,0,11,7,1,3,6,4,12,10,8,15,6,8,5,8,3,9,5,11,23,6,5,21,24,24,24,3,24,15,6,6,21,8,6,21,8,22,6,13,17,14,14,19,7,24,9,14,15,6,11
9,17,9,14,13,13,12,10,11,12,2,10,0,13,10,13,14,14,7,9,10,8,14,15,14,5,12,4,9,9,18,14,12,15,19,19,20,12,20,7,15,16,16,15,14,16,11,17,13,5,10,5,7,14,8,20,5,7,6,15,2
