Name: ber-n15-m4-c3-OD-large
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 3
CapacityHD: 100
VehicleHDs: 6
CapacityOD: 50
VehicleODs: 18
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,52.4517877,13.3258861,[0, 0, 0, 0],0,240,0,0
1,52.4870209,13.5320217,[14, 6, 2, 32],103,223,5,8
2,52.5890467,13.3741401,[7, 2, 1, 8],0,99,5,9
3,52.4756926,13.5415492,[3, 6, 1, 4],47,167,5,10
4,52.4905608,13.5364526,[14, 6, 2, 8],96,216,5,11
5,52.6011431,13.244155,[14, 6, 2, 16],57,177,5,12
6,52.4316787,13.5113971,[14, 6, 2, 26],92,212,5,13
7,52.5257578,13.5875732,[14, 6, 2, 12],85,205,5,14
8,52.537683,13.5869203,[-14, -6, -2, -32],126,200,5,1
9,52.5412079,13.6254838,[-7, -2, -1, -8],41,161,5,2
10,52.5554649,13.5562327,[-3, -6, -1, -4],72,192,5,3
11,52.5741403,13.5151341,[-14, -6, -2, -8],121,203,5,4
12,52.4945874,13.3972483,[-14, -6, -2, -16],94,214,5,5
13,52.5545406,13.2063996,[-14, -6, -2, -26],136,213,5,6
14,52.4036492,13.4151511,[-14, -6, -2, -12],130,222,5,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,33,52.5397424,13.5002961,52.5257847,13.2382346,40,541
16,34,52.4985482,13.5481338,52.4229595,13.5620156,30,477
17,35,52.481499,13.2905647,52.6457986,13.3023966,12,489
18,36,52.4337183,13.4839426,52.5665884,13.3052383,59,536
19,37,52.422847,13.422781,52.4295421,13.3413099,114,474
20,38,52.4721013,13.2973022,52.586391,13.304001,85,481
21,39,52.4465095,13.2917093,52.4616545,13.1247583,92,452
22,40,52.4983444,13.5128148,52.4379012,13.4644458,4,451
23,41,52.4393384,13.5531586,52.6086512,13.2338073,43,544
24,42,52.4334632,13.4886692,52.5757263,13.4456462,0,720
25,43,52.5090707,13.5007129,52.4351044,13.5125438,55,493
26,44,52.4688722,13.5107503,52.4370552,13.3267241,5,458
27,45,52.4255718,13.4717532,52.5523995,13.4351778,21,483
28,46,52.6162206,13.2296805,52.4257713,13.4866372,39,534
29,47,52.4213016,13.1575329,52.5536897,13.3722206,64,520
30,48,52.4893958,13.5121263,52.4350081,13.4785181,0,435
31,49,52.413744,13.2661427,52.4309904,13.3996006,0,444
32,50,52.6169806,13.2285353,52.5467829,13.2363721,47,491
edge
0,27,30,28,29,28,20,41,40,43,38,37,14,28,18,31,37,10,19,18,9,6,30,24,20,29,22,20,32,22,29,13,32,18,25,35,22,8,24,35,18,31,31,22,5,26,19,24,18,14,23
28,0,31,4,2,42,15,16,18,22,17,20,23,45,26,13,13,28,17,24,28,30,7,13,16,9,6,18,45,42,4,37,45,36,17,45,36,30,37,53,18,45,23,16,30,21,16,27,18,28,40
29,31,0,35,33,19,39,34,32,36,29,23,22,28,41,24,34,23,37,39,24,28,29,39,38,26,33,38,22,33,32,35,23,22,41,19,14,34,12,42,36,22,14,40,31,13,38,9,37,38,22
30,4,35,0,6,45,15,16,18,22,20,23,25,47,29,16,10,30,19,26,30,32,10,9,19,12,9,21,48,44,8,40,48,38,14,49,39,32,40,55,20,48,26,17,33,24,18,30,20,30,42
30,2,32,6,0,43,17,17,19,23,17,20,24,47,28,13,14,30,19,25,29,32,8,15,18,10,8,20,46,44,6,39,46,38,19,46,37,32,38,55,20,46,24,18,32,22,18,27,20,29,42
28,42,19,45,43,0,38,46,45,48,42,37,29,16,41,36,45,22,37,39,23,27,39,42,38,36,40,38,5,32,42,34,5,21,43,17,12,33,9,36,36,3,29,40,31,25,37,18,36,38,18
21,14,38,15,16,39,0,27,29,33,28,32,19,38,18,24,21,21,7,15,21,23,19,7,6,21,10,8,42,35,16,31,42,29,9,45,33,23,34,46,10,42,34,3,24,29,6,31,8,19,33
41,16,35,16,17,47,27,0,5,8,12,18,28,51,40,15,11,41,30,37,41,43,15,21,30,14,20,32,50,54,18,51,50,44,27,49,41,43,42,62,31,49,26,29,44,24,29,30,31,41,46
40,17,32,18,19,44,29,5,0,8,9,15,27,49,42,12,13,40,32,39,40,42,16,23,31,16,22,34,47,53,19,50,47,43,28,46,38,42,39,61,33,47,23,31,43,21,31,27,33,43,44
44,22,36,22,23,48,33,8,7,0,12,19,30,52,46,16,17,43,36,43,43,46,20,27,36,20,26,38,51,56,24,53,51,46,33,50,42,46,42,64,37,50,27,35,46,25,35,31,37,47,47
38,16,29,19,17,42,29,11,8,12,0,10,24,46,40,10,15,37,30,37,38,40,15,26,30,14,20,32,45,50,18,48,45,40,31,44,36,40,37,58,31,45,19,29,40,18,30,25,31,41,41
37,20,23,23,21,37,32,19,16,19,10,0,24,43,42,12,22,36,34,39,37,39,18,31,34,18,24,36,41,47,21,47,41,37,35,37,32,39,32,56,34,40,13,33,40,13,33,22,35,41,38
