Name: ber-n45-m4-c2-OD-small
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 15
CapacityOD: 50
VehicleODs: 9
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,52.4517877,13.3258861,[0, 0, 0, 0],0,240,0,0
1,52.5073389,13.5182123,[3, 1, 0, 6],0,113,5,23
2,52.5827796,13.4203959,[14, 6, 2, 36],45,165,5,24
3,52.5131901,13.5953788,[3, 1, 0, 7],90,210,5,25
4,52.4251663,13.5033985,[14, 6, 2, 25],61,181,5,26
5,52.6105417,13.2394849,[14, 6, 2, 31],42,162,5,27
6,52.4202075,13.5428073,[14, 6, 2, 28],45,165,5,28
7,52.6060969,13.2363266,[14, 6, 2, 18],0,103,5,29
8,52.4397369,13.4144039,[14, 6, 2, 18],81,201,5,30
9,52.4041088,13.4955498,[7, 2, 1, 17],0,110,5,31
10,52.5838936,13.3333935,[7, 2, 1, 11],65,185,5,32
11,52.4316787,13.5113971,[14, 6, 2, 26],92,212,5,33
12,52.4371318,13.4877766,[14, 6, 2, 21],38,158,5,34
13,52.6079581,13.4151594,[3, 1, 0, 6],91,211,5,35
14,52.4371772,13.4658802,[7, 2, 1, 9],20,140,5,36
15,52.431731,13.4874223,[7, 2, 1, 5],0,119,5,37
16,52.450453,13.4470665,[14, 6, 2, 34],56,176,5,38
17,52.4896443,13.5177319,[7, 2, 1, 11],87,207,5,39
18,52.4273146,13.4919611,[14, 6, 2, 36],75,195,5,40
19,52.4334632,13.4886692,[7, 2, 1, 10],0,240,5,41
20,52.4929785,13.534346,[14, 6, 2, 36],104,224,5,42
21,52.6222012,13.2418927,[7, 2, 1, 17],0,104,5,43
22,52.4721013,13.2973022,[14, 6, 2, 20],85,205,5,44
23,52.5005844,13.5240143,[-3, -1, 0, -6],9,129,5,1
24,52.5364996,13.1954952,[-14, -6, -2, -36],82,202,5,2
25,52.3989915,13.5712189,[-3, -1, 0, -7],124,208,5,3
26,52.6080153,13.2359782,[-14, -6, -2, -25],107,210,5,4
27,52.4260394,13.587318,[-14, -6, -2, -31],99,207,5,5
28,52.592479,13.4688003,[-14, -6, -2, -28],92,203,5,6
29,52.5283892,13.4024879,[-14, -6, -2, -18],30,150,5,7
30,52.4230351,13.485175,[-14, -6, -2, -18],97,217,5,8
31,52.6307245,13.2953941,[-7, -2, -1, -17],59,179,5,9
32,52.5695624,13.3260515,[-7, -2, -1, -11],74,194,5,10
33,52.5545406,13.2063996,[-14, -6, -2, -26],136,213,5,11
34,52.4397338,13.696855,[-14, -6, -2, -21],86,196,5,12
35,52.5744059,13.2204185,[-3, -1, 0, -6],132,210,5,13
36,52.4864565,13.5158714,[-7, -2, -1, -9],43,163,5,14
37,52.5501478,13.2684209,[-7, -2, -1, -5],46,166,5,15
38,52.4556379,13.5817774,[-14, -6, -2, -34],87,207,5,16
39,52.399889,13.3946661,[-7, -2, -1, -11],125,223,5,17
40,52.5687696,13.3779297,[-14, -6, -2, -36],120,215,5,18
41,52.5757263,13.4456462,[-7, -2, -1, -10],0,240,5,19
42,52.5030946,13.552428,[-14, -6, -2, -36],119,204,5,20
43,52.532919,13.555719,[-7, -2, -1, -17],49,169,5,21
44,52.586391,13.304001,[-14, -6, -2, -20],109,217,5,22
StartID EndID StartX StartY EndX EndY StartT EndT
45,54,52.4953961,13.5103282,52.4997603,13.425228,131,458
46,55,52.5656642,13.5574775,52.4232751,13.4018251,2,506
47,56,52.5890467,13.3741401,52.5412079,13.6254838,0,483
48,57,52.4905608,13.5364526,52.5741403,13.5151341,96,456
49,58,52.4317645,13.4885052,52.4879873,13.5408243,72,483
50,59,52.5605323,13.3806755,52.6087489,13.3300724,80,476
51,60,52.4337183,13.4839426,52.5665884,13.3052383,59,536
52,61,52.6128083,13.2200872,52.4877495,13.5667269,83,449
53,62,52.6025727,13.4088858,52.5973753,13.3798194,20,422
edge
0,30,32,40,20,31,23,31,12,26,25,20,19,37,18,19,16,29,20,20,28,31,9,29,24,30,31,32,36,21,20,33,23,28,43,30,28,21,30,17,26,31,35,36,24,29,39,30,29,19,26,19,33,36,18,14,43,37,30,29,22,34,32
32,0,26,12,20,41,22,41,24,26,31,19,21,28,21,20,21,8,21,20,6,41,31,4,41,26,41,22,26,17,21,42,30,43,30,46,7,35,17,33,25,20,7,10,34,4,15,28,7,20,24,21,43,30,15,31,19,17,9,36,33,12,30
32,24,0,31,38,26,40,26,33,43,14,37,36,7,35,37,33,29,38,37,27,26,27,25,30,45,26,43,9,15,38,23,14,31,51,34,29,21,38,43,7,9,27,24,18,25,22,9,29,37,10,36,28,8,21,38,31,15,31,17,18,32,8
41,11,33,0,29,49,26,48,33,34,39,26,30,34,30,29,30,17,30,29,15,49,40,12,49,29,49,24,31,24,30,49,37,51,29,53,16,43,15,42,33,27,9,8,42,14,15,36,16,28,32,30,50,35,23,40,9,20,18,43,40,9,37
21,20,38,29,0,41,7,41,13,9,35,6,5,41,8,4,10,18,3,5,17,41,21,18,34,14,41,17,40,25,5,44,33,38,29,41,17,31,17,20,34,34,24,27,34,19,32,38,18,4,33,5,43,41,18,18,35,33,19,39,33,21,40
30,40,26,49,40,0,43,3,37,46,16,41,39,28,38,40,37,46,40,40,44,6,25,41,23,51,2,52,33,26,40,16,16,19,63,16,45,19,50,44,21,31,44,43,12,42,44,22,45,39,22,39,5,27,32,39,50,40,47,14,14,48,21
24,21,41,24,7,44,0,44,16,12,38,6,10,44,13,9,13,19,9,9,18,44,24,20,37,9,44,12,42,28,10,47,36,41,25,43,18,34,12,24,37,37,21,25,37,20,31,41,19,8,36,10,46,44,21,22,31,34,20,42,36,16,43
30,40,26,49,40,3,43,0,37,46,15,41,39,28,38,39,36,46,40,40,44,7,25,41,22,50,2,52,33,25,40,17,16,18,63,15,45,19,50,44,20,31,44,43,12,42,44,21,45,39,22,39,4,26,32,39,50,39,47,13,14,48,20
11,25,34,33,13,38,16,37,0,16,31,14,12,37,9,12,8,22,13,12,22,38,17,23,31,24,38,25,36,22,11,40,29,34,36,37,22,28,23,13,30,30,28,31,31,24,36,34,22,12,29,11,39,37,15,9,40,36,23,35,29,27,37
27,26,43,34,9,47,12,47,17,0,41,12,11,47,11,9,14,23,9,10,23,47,26,24,40,20,47,22,45,31,7,49,39,44,34,46,23,37,22,22,40,39,29,32,40,25,38,44,23,9,39,10,49,47,24,20,41,39,24,45,39,26,46
24,31,14,39,34,16,37,15,31,40,0,35,33,17,32,33,30,36,34,34,34,16,19,32,22,44,16,46,21,16,34,13,4,24,57,23,36,13,44,38,9,19,34,32,6,32,33,9,36,33,10,33,17,15,23,33,39,28,38,7,9,39,9
21,19,38,26,6,41,6,41,14,12,35,0,7,41,10,6,11,16,7,6,16,41,21,17,34,14,42,14,40,25,7,44,33,38,26,41,16,32,14,21,34,34,22,25,34,18,30,38,16,5,33,7,43,41,18,19,33,32,17,39,33,18,41
20,21,37,29,5,40,10,40,12,11,34,7,0,40,6,3,9,18,6,2,18,40,20,19,33,17,40,19,38,24,6,42,32,37,31,39,18,30,19,18,33,32,24,27,33,20,33,37,18,3,32,3,42,40,17,16,36,34,19,38,32,23,39
36,27,7,34,40,28,43,27,36,46,17,40,39,0,38,40,36,32,41,40,30,28,32,28,35,47,28,46,10,18,41,24,18,36,54,36,32,26,41,46,12,10,30,27,19,28,23,11,32,40,14,39,29,3,24,41,32,16,34,17,23,35,9
19,21,35,30,8,39,13,39,9,11,33,10,6,39,0,5,6,19,7,5,18,39,19,19,32,20,39,20,37,23,5,42,31,36,32,39,18,29,19,15,32,31,25,27,32,20,33,36,18,5,31,5,41,39,16,13,36,34,19,37,31,23,38
