Name: bar-n60-m4-c2-OD-large
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 15
CapacityOD: 50
VehicleODs: 72
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4582638,2.0713341,[14, 6, 2, 28],0,99,10,31
2,41.3812716,2.1648239,[14, 6, 2, 25],0,240,10,32
3,41.3944368,2.108011,[3, 1, 0, 8],80,200,10,33
4,41.3627279,2.0988052,[14, 6, 2, 22],73,193,10,34
5,41.4493932,2.2198353,[14, 6, 2, 19],43,163,10,35
6,41.3622657,2.1282718,[14, 6, 2, 28],0,102,10,36
7,41.4637349,2.2388505,[3, 1, 0, 7],126,240,10,37
8,41.4436929,2.2246727,[14, 6, 2, 23],0,240,10,38
9,41.4503532,2.2250068,[3, 6, 1, 4],95,215,10,39
10,41.448492,2.226258,[14, 6, 2, 8],87,207,10,40
11,41.437641,2.2298148,[7, 2, 1, 9],0,105,10,41
12,41.4605327,2.2386997,[14, 6, 2, 18],11,131,10,42
13,41.4544532,2.2186274,[3, 1, 6, 3],0,107,10,43
14,41.4456118,2.2089552,[14, 6, 2, 23],69,189,10,44
15,41.3249642,2.1020255,[7, 2, 1, 16],0,111,10,45
16,41.4278079,2.169431,[7, 2, 1, 6],78,198,10,46
17,41.3656084,2.0582814,[14, 6, 2, 29],0,240,10,47
18,41.4548604,2.234691,[7, 2, 1, 14],21,141,10,48
19,41.4426591,2.1749909,[3, 1, 0, 5],6,126,10,49
20,41.4460569,2.2221081,[7, 2, 1, 16],42,162,10,50
21,41.4497458,2.2077945,[14, 6, 2, 18],118,238,10,51
22,41.3636997,2.095824,[7, 2, 1, 10],73,193,10,52
23,41.3317926,2.0992391,[14, 6, 2, 31],79,199,10,53
24,41.4385892,2.2330345,[14, 6, 2, 10],4,124,10,54
25,41.362527,2.1015406,[14, 6, 2, 14],0,240,10,55
26,41.4537473,2.2091072,[14, 6, 2, 21],124,240,10,56
27,41.4316293,2.1786367,[7, 2, 1, 10],61,181,10,57
28,41.4531346,2.2269082,[14, 6, 2, 19],0,240,10,58
29,41.3804674,2.0809159,[14, 6, 2, 9],0,120,10,59
30,41.3736106,2.140136,[14, 6, 2, 16],104,224,10,60
31,41.4065696,2.1451119,[-14, -6, -2, -28],27,147,10,1
32,41.3746145,2.1643053,[-14, -6, -2, -25],0,240,10,2
33,41.4603961,2.2397338,[-3, -1, 0, -8],107,221,10,3
34,41.3765834,2.1454686,[-14, -6, -2, -22],95,215,10,4
35,41.4477782,2.2093682,[-14, -6, -2, -19],57,177,10,5
36,41.3727858,2.1291242,[-14, -6, -2, -28],15,135,10,6
37,41.4088045,2.1393822,[-3, -1, 0, -7],153,228,10,7
38,41.4349816,2.1930256,[-14, -6, -2, -23],0,240,10,8
39,41.4623983,2.0504567,[-3, -6, -1, -4],130,217,10,9
40,41.4012418,2.1629208,[-14, -6, -2, -8],119,231,10,10
41,41.4692218,2.0813928,[-7, -2, -1, -9],36,156,10,11
42,41.392414,2.1395044,[-14, -6, -2, -18],41,161,10,12
43,41.4528571,2.2348045,[-3, -1, -6, -3],17,137,10,13
44,41.4325848,2.2229152,[-14, -6, -2, -23],84,204,10,14
45,41.4426171,2.2117085,[-7, -2, -1, -16],36,156,10,15
46,41.4369304,2.2198839,[-7, -2, -1, -6],99,219,10,16
47,41.3752067,2.0871221,[-14, -6, -2, -29],0,240,10,17
48,41.3746212,2.0992452,[-7, -2, -1, -14],59,179,10,18
49,41.4517244,2.2208757,[-3, -1, 0, -5],23,143,10,19
50,41.4698459,2.1816529,[-7, -2, -1, -16],64,184,10,20
51,41.4625924,2.2398991,[-14, -6, -2, -18],136,220,10,21
52,41.4504896,2.2198529,[-7, -2, -1, -10],105,222,10,22
53,41.3847151,2.066434,[-14, -6, -2, -31],108,222,10,23
54,41.4147387,2.2121477,[-14, -6, -2, -10],21,141,10,24
55,41.4016534,2.147641,[-14, -6, -2, -14],0,240,10,25
56,41.3721633,2.0983271,[-14, -6, -2, -21],156,227,10,26
57,41.4183301,2.1435178,[-7, -2, -1, -10],82,202,10,27
58,41.4114417,2.1724649,[-14, -6, -2, -19],0,240,10,28
59,41.4113774,2.2072199,[-14, -6, -2, -9],37,157,10,29
60,41.3989488,2.1569471,[-14, -6, -2, -16],124,230,10,30
StartID EndID StartX StartY EndX EndY StartT EndT
61,133,41.4414417,2.2264754,41.4044977,2.1688326,128,464
62,134,41.4490414,2.2067515,41.3798821,2.0507836,92,482
63,135,41.452299,2.2327227,41.444196,2.2231824,128,464
64,136,41.3608153,2.0761441,41.4485571,2.1827231,72,516
65,137,41.4160758,2.1764666,41.4112566,2.1908185,0,405
66,138,41.4096189,2.1393877,41.409968,2.2022377,15,444
67,139,41.3857728,2.091363,41.3613405,2.0847183,70,493
68,140,41.4479353,2.2194344,41.3835998,2.1734228,19,466
69,141,41.3719594,2.1121604,41.4087687,2.1412546,43,469
70,142,41.3671296,2.0692367,41.3520481,2.0742798,2,413
71,143,41.4551417,2.2083596,41.4500306,2.2226654,68,476
72,144,41.444587,2.2195466,41.4093525,2.1758077,98,491
73,145,41.4368981,2.2348379,41.4303138,2.1855012,127,466
74,146,41.457734,2.212668,41.4532509,2.0740358,64,523
75,147,41.3887689,2.1516108,41.3783691,2.1225161,129,462
76,148,41.426011,2.2262646,41.3789237,2.152275,0,438
77,149,41.4465068,2.237916,41.4190316,2.182984,0,720
78,150,41.4659771,2.051335,41.3844065,2.1627032,64,508
79,151,41.3840488,2.0995541,41.4003173,2.1546363,78,507
80,152,41.3769361,2.105641,41.435607,2.1179232,49,517
81,153,41.3819329,2.0795768,41.3238794,2.0912046,0,438
82,154,41.44524,2.2213186,41.3734167,2.0916796,42,495
83,155,41.441985,2.2115016,41.4033864,2.1443981,43,475
84,156,41.3684347,2.0991589,41.4505409,2.2368208,67,535
85,157,41.4520389,2.2273956,41.4168684,2.179132,93,498
86,158,41.4258103,2.2260865,41.374596,2.116264,112,472
87,159,41.4401388,2.2264488,41.4176378,2.1351566,114,474
88,160,41.4417277,2.237108,41.4459049,2.1886791,0,423
89,161,41.4520616,2.2095902,41.4501622,2.2232451,81,480
90,162,41.4448559,2.1718679,41.3887837,2.1773587,72,504
91,163,41.4203347,2.154988,41.449529,2.2162535,0,429
92,164,41.4569328,2.0624987,41.3711077,2.1131479,90,510
93,165,41.3741969,2.1245221,41.4012738,2.1441641,140,440
94,166,41.3964899,2.1225321,41.4612706,2.2006899,0,435
95,167,41.3865792,2.0707845,41.4436746,2.2355571,110,470
96,168,41.3742058,2.1417345,41.3764913,2.085174,0,420
97,169,41.448413,2.2080373,41.3169437,2.0759705,94,490
98,170,41.440759,2.2378881,41.4533651,2.2357165,0,408
99,171,41.3630995,2.0686934,41.376774,2.1326213,127,466
100,172,41.3271083,2.0868381,41.4499142,2.2135352,81,504
101,173,41.4442047,2.218796,41.3825888,2.1646439,0,450
102,174,41.401785,2.1156419,41.3723636,2.1601655,43,478
103,175,41.4558747,2.2072483,41.4295296,2.1805525,0,720
104,176,41.4326536,2.2222507,41.3536974,2.0864987,55,520
105,177,41.4305053,2.2299845,41.4392121,2.1883898,123,474
106,178,41.4516487,2.2359664,41.4345712,2.2231087,0,720
107,179,41.4364658,2.235424,41.4314187,2.167488,33,462
108,180,41.4502702,2.2114644,41.4373567,2.2074204,0,408
109,181,41.4457797,2.2150333,41.3678151,2.0851413,98,482
110,182,41.3995238,2.1961495,41.3857565,2.0988148,83,512
111,183,41.4166572,2.1910521,41.386186,2.1769304,112,478
112,184,41.3866354,2.0762859,41.4326715,2.2358806,42,522
113,185,41.4512399,2.215386,41.4217479,2.1417851,0,426
114,186,41.3551318,2.1338972,41.4645297,2.0827599,0,456
115,187,41.3544296,2.0735694,41.3906531,2.0730443,25,454
116,188,41.4474967,2.2216705,41.3908214,2.1745486,104,491
117,189,41.354318,2.0671293,41.4514197,2.2251463,0,720
118,190,41.3282617,2.0916566,41.445594,2.223019,0,465
119,191,41.4039251,2.1655089,41.4119071,2.1781489,0,402
120,192,41.4486609,2.2045368,41.4229208,2.0880057,117,477
121,193,41.4480155,2.2171536,41.3949328,2.12944,128,464
122,194,41.4590049,2.1968273,41.3740481,2.1087776,0,465
123,195,41.3532624,2.095218,41.3681459,2.1014342,85,493
124,196,41.4578645,2.0511169,41.3993734,2.1576859,0,453
125,197,41.462595,2.2032144,41.4351116,2.1668645,0,417
126,198,41.3736968,2.1209403,41.4077817,2.1493673,66,486
127,199,41.3728922,2.081481,41.4406968,2.2181021,13,475
128,200,41.3284942,2.086668,41.4604654,2.2089974,0,459
129,201,41.3773527,2.1744796,41.3601525,2.1023202,115,475
130,202,41.400532,2.2047232,41.3577256,2.0985119,119,479
131,203,41.450718,2.19299,41.3805892,2.1348004,2,446
