Name: ber-n15-m4-c2-OD-large
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 6
CapacityOD: 50
VehicleODs: 18
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,52.4517877,13.3258861,[0, 0, 0, 0],0,240,0,0
1,52.4721013,13.2973022,[14, 6, 2, 20],85,205,5,8
2,52.6118749,13.2366104,[14, 6, 2, 14],27,147,5,9
3,52.4911116,13.5129825,[14, 6, 2, 8],130,240,5,10
4,52.5113082,13.5208665,[7, 2, 1, 18],4,124,5,11
5,52.4334632,13.4886692,[7, 2, 1, 10],0,240,5,12
6,52.4316787,13.5113971,[14, 6, 2, 26],92,212,5,13
7,52.4320784,13.5042273,[7, 2, 1, 12],64,184,5,14
8,52.586391,13.304001,[-14, -6, -2, -20],109,217,5,1
9,52.4932429,13.1813556,[-14, -6, -2, -14],71,191,5,2
10,52.4335535,13.4860376,[-14, -6, -2, -8],159,220,5,3
11,52.6358787,13.2730891,[-7, -2, -1, -18],53,173,5,4
12,52.5757263,13.4456462,[-7, -2, -1, -10],0,240,5,5
13,52.5545406,13.2063996,[-14, -6, -2, -26],136,213,5,6
14,52.5423419,13.5553642,[-7, -2, -1, -12],96,204,5,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,33,52.6004651,13.2417933,52.5845909,13.3340929,77,494
16,34,52.4465095,13.2917093,52.4616545,13.1247583,92,452
17,35,52.5305237,13.5420027,52.5807745,13.4036592,79,475
18,36,52.5605323,13.3806755,52.6087489,13.3300724,80,476
19,37,52.4306507,13.478281,52.4799371,13.4810998,135,450
20,38,52.5890467,13.3741401,52.5412079,13.6254838,0,483
21,39,52.4192643,13.4825244,52.4335003,13.5445653,106,466
22,40,52.4927163,13.5137877,52.445441,13.4986863,23,446
23,41,52.4176378,13.4772922,52.4895023,13.5802481,28,478
24,42,52.425336,13.5098535,52.4363722,13.2248835,41,509
25,43,52.4756926,13.5415492,52.5554649,13.5562327,47,482
26,44,52.6056468,13.241672,52.5077177,13.1871842,6,468
27,45,52.546669,13.4211684,52.5162917,13.2627755,15,477
28,46,52.5696014,13.4691577,52.5486789,13.2242375,27,531
29,47,52.4875569,13.5408136,52.4841437,13.5698957,0,417
30,48,52.6091042,13.2467914,52.5669781,13.4108147,0,474
31,49,52.6126067,13.2331482,52.387641,13.403541,103,463
32,50,52.4293697,13.2811135,52.4510461,13.5258691,74,497
edge
0,9,30,29,31,20,20,19,24,28,19,34,31,28,36,29,6,35,26,19,30,21,30,21,20,28,31,26,32,30,31,30,10,25,35,30,29,19,43,24,20,36,15,38,25,15,23,34,29,19,24
9,0,26,30,32,20,21,20,19,24,20,29,30,23,36,25,7,36,21,20,25,22,31,21,20,29,26,24,31,30,26,26,10,20,31,26,24,20,44,25,20,37,14,38,21,11,19,35,25,25,25
29,25,0,44,39,39,40,39,12,33,39,14,31,20,42,4,29,42,21,39,21,41,42,40,39,47,3,27,33,47,3,1,33,15,40,23,13,39,50,44,39,48,33,44,31,21,21,48,25,44,44
30,30,43,0,7,18,17,17,37,47,18,47,24,46,15,42,32,14,27,20,31,20,5,20,18,8,44,21,21,8,44,43,35,34,55,28,38,14,23,17,15,15,40,17,44,34,42,15,25,33,15
33,33,41,8,0,22,20,20,34,47,22,44,19,43,10,40,35,8,24,23,28,23,7,23,22,11,41,18,16,11,41,41,38,31,54,24,35,17,17,20,18,12,44,11,44,34,39,13,21,36,18
21,20,40,18,20,0,6,5,34,38,1,44,33,37,28,39,22,27,33,3,38,5,19,5,4,17,40,28,33,19,41,40,26,35,45,35,38,14,35,10,7,24,31,30,35,25,33,22,32,18,11
21,21,41,16,18,6,0,3,34,39,6,44,34,38,26,40,23,25,33,7,38,8,17,7,6,15,41,29,32,17,41,41,27,35,46,35,39,12,33,6,5,20,32,28,36,26,34,18,32,22,9
21,20,40,17,19,5,3,0,34,38,5,44,33,37,27,39,22,26,32,7,37,7,18,6,5,16,40,28,32,17,41,40,26,34,45,35,38,13,34,7,5,21,31,29,35,25,33,20,32,21,10
23,18,12,38,33,33,34,33,0,29,33,15,23,22,36,10,22,35,14,33,12,35,36,34,33,41,12,20,26,41,12,12,26,6,37,16,8,33,43,37,33,42,27,38,27,15,17,42,17,38,38
27,23,33,47,45,37,38,37,29,0,37,39,41,15,49,30,27,49,31,37,35,39,48,38,37,46,31,36,42,47,32,32,31,30,13,35,34,37,57,42,37,54,30,52,5,15,16,52,35,42,42
20,20,40,18,20,1,6,5,33,38,0,43,33,37,28,39,22,27,32,3,37,5,19,5,4,17,40,28,33,19,40,40,25,34,45,34,38,13,35,10,7,24,31,30,35,24,33,22,31,18,11
33,28,14,48,43,43,44,43,15,39,43,0,33,30,45,16,32,45,24,42,21,45,46,44,43,51,15,30,35,50,14,14,36,15,47,23,11,43,52,47,43,52,37,47,36,25,27,52,27,48,48
