Name: ber-n15-m4-c2-OD-medium
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 7
CapacityOD: 50
VehicleODs: 8
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,52.4517877,13.3258861,[0, 0, 0, 0],0,240,0,0
1,52.6099933,13.2396654,[3, 1, 0, 6],0,240,5,8
2,52.6128083,13.2200872,[14, 6, 2, 13],83,203,5,9
3,52.4192615,13.2755279,[14, 6, 2, 16],116,236,5,10
4,52.525996,13.4929947,[7, 2, 1, 13],90,210,5,11
5,52.4626789,13.5239581,[14, 6, 2, 7],0,90,5,12
6,52.4352535,13.4622307,[14, 6, 2, 16],0,109,5,13
7,52.4946293,13.3602715,[7, 2, 1, 6],54,174,5,14
8,52.5470411,13.1443436,[-3, -1, 0, -6],0,240,5,1
9,52.4877495,13.5667269,[-14, -6, -2, -13],143,205,5,2
10,52.5196412,13.2606392,[-14, -6, -2, -16],142,225,5,3
11,52.5189359,13.5480768,[-7, -2, -1, -13],106,205,5,4
12,52.5072158,13.6102962,[-14, -6, -2, -7],25,145,5,5
13,52.5697274,13.3219033,[-14, -6, -2, -16],41,161,5,6
14,52.533719,13.5927058,[-7, -2, -1, -6],95,198,5,7
StartID EndID StartX StartY EndX EndY StartT EndT
15,23,52.6118749,13.2366104,52.4932429,13.1813556,27,519
16,24,52.4360677,13.4894009,52.4369434,13.7128454,41,500
17,25,52.417581,13.4009207,52.5561123,13.3908413,51,519
18,26,52.4160947,13.4991712,52.5534562,13.4463303,0,720
19,27,52.4893958,13.5121263,52.4350081,13.4785181,0,435
20,28,52.481499,13.2905647,52.6457986,13.3023966,12,489
21,29,52.425336,13.5098535,52.4363722,13.2248835,41,509
22,30,52.5868618,13.2766924,52.4650081,13.4905421,7,484
edge
0,31,33,12,29,23,18,12,31,34,16,35,40,21,41,30,20,15,22,29,10,20,25,28,46,26,27,18,35,15,19
30,0,5,35,36,43,38,29,29,48,21,44,49,14,48,2,40,41,42,45,24,40,10,32,66,23,29,39,18,34,39
32,5,0,37,38,45,40,31,28,50,23,46,51,16,50,4,42,43,44,46,26,42,12,32,68,25,31,40,20,36,41
11,36,38,0,36,30,26,19,36,41,21,43,47,27,48,35,27,22,29,36,13,27,30,34,53,32,35,26,40,11,26
30,36,38,37,0,18,24,22,44,17,30,11,18,25,15,35,26,31,28,14,29,25,30,43,40,15,9,24,36,41,16
24,44,46,31,17,0,14,24,44,13,29,16,20,35,22,44,13,23,15,9,24,13,38,42,25,27,23,14,48,35,7
18,39,41,26,26,13,0,19,39,24,24,26,31,30,33,39,7,10,7,20,19,8,34,37,36,30,28,4,43,30,11
12,30,32,19,23,24,19,0,30,34,16,30,34,19,35,29,21,22,23,27,11,21,24,29,47,19,21,20,34,23,20
31,31,30,36,45,44,40,31,0,56,18,53,57,27,57,31,41,42,43,50,25,41,26,16,67,32,38,40,40,34,40
35,48,50,42,17,13,24,33,55,0,40,10,9,37,13,48,22,32,22,14,34,20,43,52,25,29,24,24,50,45,17
15,21,23,21,30,29,24,15,16,40,0,37,42,12,42,21,25,26,28,35,10,26,16,16,51,17,23,24,26,19,25
35,43,45,42,11,15,26,28,50,11,36,0,11,32,11,43,24,34,26,12,35,24,38,49,34,23,17,25,44,46,18
41,49,51,48,17,20,31,33,56,9,41,10,0,37,9,48,29,39,30,17,40,28,43,54,31,29,24,31,50,51,23
21,14,16,26,25,34,30,19,27,37,13,33,38,0,37,14,31,32,33,33,15,31,9,27,57,12,18,30,18,25,30
42,48,50,49,15,22,33,34,56,13,42,11,9,37,0,48,31,41,32,19,41,30,42,55,35,27,21,33,48,53,25
29,2,4,34,36,42,38,29,29,48,21,44,48,14,48,0,39,40,42,44,24,39,11,33,65,22,28,38,17,33,38
21,40,42,28,26,11,7,21,40,22,26,24,29,31,31,40,0,15,7,18,20,4,35,38,33,32,30,5,45,31,10
13,40,42,21,32,21,10,19,40,32,25,33,38,31,40,39,15,0,14,27,20,16,34,38,43,31,31,12,44,27,18
24,44,45,31,29,14,7,24,43,22,29,27,29,34,32,43,7,16,0,20,23,5,38,41,33,35,33,7,48,34,13
30,44,45,37,14,9,20,27,49,14,35,12,17,32,19,43,18,28,20,0,29,18,38,47,31,25,20,20,45,40,12
10,25,26,13,29,23,19,11,24,35,10,36,40,15,41,24,20,21,22,30,0,20,19,22,46,20,26,19,29,13,19
21,41,43,28,26,11,8,21,41,20,26,24,27,31,30,40,4,16,5,17,20,0,35,38,31,32,30,6,45,31,10
24,11,12,30,31,38,33,24,25,43,16,39,43,9,42,11,34,35,37,39,19,35,0,27,60,17,23,33,16,28,34
27,32,32,33,43,40,36,28,15,52,16,50,54,27,55,33,37,38,40,47,22,37,27,0,63,31,38,36,40,30,36
46,66,68,53,39,24,36,46,66,26,51,33,30,57,36,66,33,44,33,30,46,31,61,64,0,49,45,35,70,57,29
25,22,24,30,16,29,31,17,30,30,16,25,31,11,28,22,32,33,34,26,19,32,16,31,52,0,9,31,22,29,26
28,30,32,35,9,25,29,20,38,24,24,18,25,18,21,29,31,33,33,20,26,31,24,39,46,9,0,30,30,36,22
19,39,41,27,26,12,4,20,39,24,25,25,30,30,32,39,5,12,7,19,19,7,34,37,35,31,29,0,44,30,10
34,18,20,39,36,47,43,33,38,50,25,45,50,18,48,17,44,45,46,46,28,44,15,40,70,23,29,43,0,38,43
15,34,36,11,40,34,29,23,34,45,19,46,51,25,52,34,31,28,33,40,13,31,29,32,57,30,36,29,38,0,30
20,39,41,27,18,6,10,20,39,18,25,18,23,30,25,39,10,18,12,12,19,10,34,37,29,25,23,10,44,30,0
