Name: bar-n30-m4-c2-OD0.2
Type: GPDPOD-IMC
Commodity type: 4
Compartment num: 2
CapacityHD: 100
VehicleHDs: 8
CapacityOD: 50
VehicleODs: 0
ID Xc Yc DEMAND StartT EndT SerT PairedID
0,41.3722496,2.1636008,[0, 0, 0, 0],0,240,0,0
1,41.4520396,2.2128935,[14, 6, 2, 35],0,117,10,16
2,41.4250776,2.2272202,[14, 6, 2, 34],0,240,10,17
3,41.364272,2.0908178,[14, 6, 2, 30],49,169,10,18
4,41.3216326,2.0964703,[7, 2, 1, 18],0,240,10,19
5,41.3783978,2.1277763,[14, 6, 2, 7],42,162,10,20
6,41.4446179,2.2398851,[7, 2, 1, 12],33,153,10,21
7,41.3544296,2.0735694,[14, 6, 2, 16],25,145,10,22
8,41.4480155,2.2171536,[7, 2, 1, 12],128,240,10,23
9,41.4623355,2.2014148,[14, 6, 2, 15],75,195,10,24
10,41.3742058,2.1417345,[14, 6, 2, 27],0,98,10,25
11,41.4184792,2.143728,[14, 6, 2, 31],81,201,10,26
12,41.4470474,2.2197586,[3, 1, 0, 8],0,113,10,27
13,41.4119643,2.1535583,[7, 2, 1, 12],53,173,10,28
14,41.4345354,2.2361466,[7, 2, 1, 9],73,193,10,29
15,41.3609936,2.0825021,[14, 6, 2, 28],4,124,10,30
16,41.4046304,2.2047496,[-14, -6, -2, -35],22,142,10,1
17,41.4251356,2.0984945,[-14, -6, -2, -34],0,240,10,2
18,41.4432,2.22515,[-14, -6, -2, -30],87,207,10,3
19,41.3991212,2.1567492,[-7, -2, -1, -18],0,240,10,4
20,41.441527,2.2275919,[-14, -6, -2, -7],73,193,10,5
21,41.3182357,2.0824932,[-7, -2, -1, -12],69,189,10,6
22,41.3906531,2.0730443,[-14, -6, -2, -16],48,168,10,7
23,41.3949328,2.12944,[-7, -2, -1, -12],158,231,10,8
24,41.3832447,2.074934,[-14, -6, -2, -15],105,224,10,9
25,41.3764913,2.085174,[-14, -6, -2, -27],20,140,10,10
26,41.3181394,2.0751992,[-14, -6, -2, -31],110,225,10,11
27,41.4076473,2.1545724,[-3, -1, 0, -8],27,147,10,12
28,41.4368711,2.234578,[-7, -2, -1, -12],78,198,10,13
29,41.4669218,2.2381001,[-7, -2, -1, -9],93,213,10,14
30,41.4496721,2.2373738,[-14, -6, -2, -28],48,168,10,15
StartID EndID StartX StartY EndX EndY StartT EndT
31,37,41.3819329,2.0795768,41.3238794,2.0912046,0,438
32,38,41.3773527,2.1744796,41.3601525,2.1023202,115,475
33,39,41.3608153,2.0761441,41.4485571,2.1827231,72,516
34,40,41.4425434,2.213546,41.376977,2.1712554,59,506
35,41,41.4166572,2.1910521,41.386186,2.1769304,112,478
36,42,41.4298515,2.1820608,41.3849029,2.0854836,56,497
edge
0,17,13,16,14,8,17,16,17,18,6,14,18,12,16,16,11,19,17,10,17,16,19,10,17,15,16,12,15,19,16,16,3,17,16,12,14,16,13,18,7,7,15
18,0,10,21,25,19,8,24,2,5,21,14,4,15,9,20,12,21,6,17,6,25,23,17,20,19,25,15,7,7,7,20,16,21,5,11,8,27,22,7,20,15,19
14,8,0,23,22,19,7,24,8,9,18,16,8,14,5,22,7,23,6,16,7,23,25,19,22,21,24,15,5,10,7,22,12,23,6,9,10,24,22,9,17,12,21
15,21,23,0,12,9,26,8,21,21,11,13,23,16,26,4,21,17,24,15,25,10,10,12,8,6,11,15,25,23,25,8,16,6,21,19,19,13,4,17,16,17,8
14,25,21,12,0,13,25,12,25,26,12,19,26,20,24,12,19,23,25,19,25,3,17,15,15,14,4,19,23,27,24,15,14,13,24,21,24,3,10,23,17,16,15
7,20,19,11,13,0,21,13,21,20,4,12,22,11,20,11,15,15,21,9,21,13,12,6,10,9,13,10,19,22,20,10,9,12,20,13,15,14,8,16,9,10,9
17,7,7,25,24,21,0,26,7,10,20,18,5,16,5,24,11,25,4,17,4,26,26,20,24,23,26,17,4,6,3,24,14,25,7,11,12,26,24,11,19,14,23
16,22,23,7,12,11,27,0,23,22,14,15,25,18,25,5,21,18,26,17,26,11,12,13,10,8,11,16,25,25,25,10,15,4,23,21,20,13,7,18,18,18,11
17,2,9,21,25,19,8,25,0,6,21,14,3,15,9,20,11,21,6,17,7,25,23,17,21,20,26,16,7,8,8,20,15,22,4,11,8,26,22,7,19,14,19
18,5,11,20,26,18,10,24,5,0,21,13,7,14,11,19,13,20,8,17,9,24,22,16,20,19,24,15,10,8,10,19,16,21,7,12,8,27,21,6,21,16,18
5,19,17,12,12,4,20,14,20,20,0,13,20,11,19,12,13,16,19,9,19,12,14,7,12,10,12,11,18,21,18,11,7,14,19,11,13,14,9,17,7,8,11
13,13,16,13,20,10,18,17,13,13,12,0,15,7,18,13,13,14,16,7,17,18,15,8,13,12,18,6,17,15,17,13,12,14,13,11,8,20,15,9,12,10,12
18,4,9,22,26,20,8,25,3,7,21,15,0,16,9,21,12,22,6,18,7,26,24,18,22,21,26,17,8,10,8,21,16,22,3,12,10,27,23,8,20,15,20
12,14,15,14,18,9,17,18,14,15,11,6,16,0,16,14,10,15,16,6,16,19,16,7,14,13,19,3,15,17,15,14,11,15,15,8,8,20,15,11,11,9,13
16,7,4,24,24,20,4,25,8,10,20,17,6,16,0,23,10,24,5,17,5,25,26,20,24,23,26,16,2,8,5,23,14,25,7,10,12,25,23,10,18,13,22
15,20,23,5,12,10,26,6,21,20,12,13,23,16,25,0,21,16,24,15,25,10,9,11,7,6,10,15,24,23,25,7,15,2,21,19,18,12,6,16,17,17,9
